trajectory_length,baseline_mse_qpos,baseline_mse_mom,baseline_mse_total,guided_mse_qpos,guided_mse_mom,guided_mse_total,mse_improvement_pct,training_energy_mean,training_energy_std,baseline_energy_mean,baseline_energy_std,guided_energy_mean,guided_energy_std
1300,0.1035279735351477,2.767843934926889,2.8713719084620366,0.08620708624555953,2.3975391653662745,2.483746251611834,13.499667378783492,2.8175849112123252,15.883307759462697,7.919430732727051,9.582873344421387,7.923099994659424,9.577447891235352
1350,0.13455435437661842,3.4802526425972653,3.6148069969738836,0.09723484358458079,2.796506144895151,2.8937409884797316,19.947565917012682,-0.757455938309431,14.458037237421976,8.531087875366211,8.524380683898926,8.538172721862793,8.519237518310547
1400,0.13321986227982968,3.601397778785979,3.734617641065809,0.09100088306074398,2.7754171878216365,2.8664180708823803,23.247348286387258,2.9803060038387774,14.063351032460243,10.101960182189941,6.863836288452148,10.115832328796387,6.852962493896484
1450,0.17179043980817313,4.635961758132469,4.807752197940642,0.12266147965550678,3.9487608461869255,4.071422325842432,15.315470552197146,6.974280986413359,15.328940305778339,11.6817045211792,5.526590347290039,11.716889381408691,5.491957187652588
1500,0.26849227965654154,7.189205163134802,7.457697442791344,0.22303402211047238,7.287930121131877,7.51096414324235,-0.7142512935074118,3.250017158836126,16.374607935380922,12.8843355178833,4.215021133422852,12.954999923706055,4.099610328674316
