sigma,trajectory_length,unguided_nmse_q_mean,unguided_nmse_q_std,unguided_nmse_q_p25,unguided_nmse_q_median,unguided_nmse_q_p95,unguided_nmse_q_p99,unguided_nmse_p_mean,unguided_nmse_p_std,unguided_nmse_p_p25,unguided_nmse_p_median,unguided_nmse_p_p95,unguided_nmse_p_p99,unguided_hamres_mean,unguided_hamres_std,unguided_hamres_p25,unguided_hamres_median,unguided_hamres_p95,unguided_hamres_p99,guided_nmse_q_mean,guided_nmse_q_std,guided_nmse_q_p25,guided_nmse_q_median,guided_nmse_q_p95,guided_nmse_q_p99,guided_nmse_p_mean,guided_nmse_p_std,guided_nmse_p_p25,guided_nmse_p_median,guided_nmse_p_p95,guided_nmse_p_p99,guided_hamres_mean,guided_hamres_std,guided_hamres_p25,guided_hamres_median,guided_hamres_p95,guided_hamres_p99
0.0,100,0.0027004226374083085,0.01522640244926511,5.401835874950534e-05,0.00017718830978033024,0.00983359978466686,0.026499645404134242,0.0060382556217591565,0.019745856839706522,0.00038522503026246007,0.0010745154506025122,0.026460034373435106,0.08452397066792315,1.839052999354899,5.3193540040846345,0.3690176084637642,0.7549329996109009,5.309659099578841,13.573257026672309,0.002231830345006187,0.02134557100467502,3.6717573510641004e-05,8.664392461224686e-05,0.0015093475837163679,0.03003781829986525,0.0005063578889249762,0.0008931371374466182,7.048461303229311e-05,0.00018678264789547412,0.0022667852704460665,0.004302680275690428,2.3568365985155104,0.4500788031411786,2.0893264412879944,2.314809560775757,3.1203455448150628,3.7749866247177084
0.5,100,0.0027004226374083085,0.01522640244926511,5.401835874950534e-05,0.00017718830978033024,0.00983359978466686,0.026499645404134242,0.0060382556217591565,0.019745856839706522,0.00038522503026246007,0.0010745154506025122,0.026460034373435106,0.08452397066792315,1.839052999354899,5.3193540040846345,0.3690176084637642,0.7549329996109009,5.309659099578841,13.573257026672309,0.0006539868485797666,0.003995496031594709,2.519664427872218e-05,7.702983786012598e-05,0.0011500550645094135,0.011418122147928153,0.0004954722295937145,0.0011474328273721095,5.4389146456948833e-05,0.00016454545033363113,0.0016868574578270759,0.004731910003654922,1.508091131746769,0.3186006680026816,1.3238064050674438,1.4720889925956726,1.9111268639564514,2.3256735825538604
1.0,100,0.0027004226374083085,0.01522640244926511,5.401835874950534e-05,0.00017718830978033024,0.00983359978466686,0.026499645404134242,0.0060382556217591565,0.019745856839706522,0.00038522503026246007,0.0010745154506025122,0.026460034373435106,0.08452397066792315,1.839052999354899,5.3193540040846345,0.3690176084637642,0.7549329996109009,5.309659099578841,13.573257026672309,0.0005057020478363313,0.0016721822769126832,1.9041733000805228e-05,6.273658366765964e-05,0.0019146847728182005,0.009764891464774878,0.000596657342836133,0.0015960907127311429,6.820377224155174e-05,0.00020160445957457057,0.002239001631147259,0.00607448459973301,0.46349110059440135,0.09375722961978064,0.3967431113123894,0.45452170073986053,0.622853949666023,0.7412179881334304
2.0,100,0.0027004226374083085,0.01522640244926511,5.401835874950534e-05,0.00017718830978033024,0.00983359978466686,0.026499645404134242,0.0060382556217591565,0.019745856839706522,0.00038522503026246007,0.0010745154506025122,0.026460034373435106,0.08452397066792315,1.839052999354899,5.3193540040846345,0.3690176084637642,0.7549329996109009,5.309659099578841,13.573257026672309,0.0005364632428027226,0.0021236668236433217,1.6787224530041712e-05,5.2239017929052136e-05,0.0016069524345158615,0.01287204607857907,0.0006838317244165639,0.0012317165385700318,0.00010647167008602418,0.0002498988749399877,0.0029429307612489244,0.00476313657063916,0.13715282961726188,0.06835639638704959,0.10191698186099529,0.1256132312119007,0.2056864991784093,0.48726745605468746
3.0,100,0.0027004226374083085,0.01522640244926511,5.401835874950534e-05,0.00017718830978033024,0.00983359978466686,0.026499645404134242,0.0060382556217591565,0.019745856839706522,0.00038522503026246007,0.0010745154506025122,0.026460034373435106,0.08452397066792315,1.839052999354899,5.3193540040846345,0.3690176084637642,0.7549329996109009,5.309659099578841,13.573257026672309,0.0003734291931843394,0.0011904456244109546,1.4928550078329193e-05,6.58329645028725e-05,0.0014317366425317766,0.0058314018194526845,0.0014387371447700476,0.00271480342634964,0.00018929912704001447,0.0004662285671655529,0.006877890061248117,0.010532203584166152,0.10052535023540259,0.13070687927259547,0.06609680876135826,0.08217205107212067,0.1545000754296778,0.6786233747005451
5.0,100,0.0027004226374083085,0.01522640244926511,5.401835874950534e-05,0.00017718830978033024,0.00983359978466686,0.026499645404134242,0.0060382556217591565,0.019745856839706522,0.00038522503026246007,0.0010745154506025122,0.026460034373435106,0.08452397066792315,1.839052999354899,5.3193540040846345,0.3690176084637642,0.7549329996109009,5.309659099578841,13.573257026672309,0.0006463728013341233,0.005159472305321381,9.896041242568642e-06,4.297119329331719e-05,0.0012986789776195569,0.004553588707165788,0.0032306241416155544,0.004436563301644767,0.00048182497672405596,0.0011705393151306162,0.013167613622193684,0.01824590264270582,0.09565939282067121,0.09659740747579386,0.06226840429008007,0.07694290205836296,0.18643648251891098,0.37162146508693494
7.0,100,0.0027004226374083085,0.01522640244926511,5.401835874950534e-05,0.00017718830978033024,0.00983359978466686,0.026499645404134242,0.0060382556217591565,0.019745856839706522,0.00038522503026246007,0.0010745154506025122,0.026460034373435106,0.08452397066792315,1.839052999354899,5.3193540040846345,0.3690176084637642,0.7549329996109009,5.309659099578841,13.573257026672309,0.0009482608228918546,0.0076231846105388685,1.334872636257557e-05,4.8078708121662825e-05,0.001806346260334088,0.011837321299826233,0.005933536680446074,0.008990408361657484,0.0009212837570793228,0.002160716909245279,0.026133961575203195,0.03817200129222735,0.094835215928033,0.04781441420614745,0.07209444232285023,0.08615031465888023,0.16932435482740357,0.2988576048612593
10.0,100,0.0027004226374083085,0.01522640244926511,5.401835874950534e-05,0.00017718830978033024,0.00983359978466686,0.026499645404134242,0.0060382556217591565,0.019745856839706522,0.00038522503026246007,0.0010745154506025122,0.026460034373435106,0.08452397066792315,1.839052999354899,5.3193540040846345,0.3690176084637642,0.7549329996109009,5.309659099578841,13.573257026672309,0.0005983741054824366,0.0026551653458926254,1.3950175382827027e-05,5.789122534606512e-05,0.0013647807864016826,0.012300461595302315,0.012866786250013716,0.019520335995086256,0.0023581131830652875,0.004874361021375782,0.04862286046015949,0.09773074244527924,0.11549606293439865,0.0879822628105845,0.0840701088309288,0.10099902004003525,0.21428282484412184,0.502844429016113
15.0,100,0.0027004226374083085,0.01522640244926511,5.401835874950534e-05,0.00017718830978033024,0.00983359978466686,0.026499645404134242,0.0060382556217591565,0.019745856839706522,0.00038522503026246007,0.0010745154506025122,0.026460034373435106,0.08452397066792315,1.839052999354899,5.3193540040846345,0.3690176084637642,0.7549329996109009,5.309659099578841,13.573257026672309,0.0008346695423079053,0.005020626269795427,2.066594120000566e-05,7.049312813607897e-05,0.0014164666937922887,0.015215608804275457,0.0319745170247842,0.046611600871137755,0.005083815734002099,0.013812836632321473,0.12991768108564064,0.2054322756755703,0.14953084994107485,0.1509814178241269,0.10720861330628395,0.13137517124414444,0.2201147824525828,0.5326666557788846
20.0,100,0.0027004226374083085,0.01522640244926511,5.401835874950534e-05,0.00017718830978033024,0.00983359978466686,0.026499645404134242,0.0060382556217591565,0.019745856839706522,0.00038522503026246007,0.0010745154506025122,0.026460034373435106,0.08452397066792315,1.839052999354899,5.3193540040846345,0.3690176084637642,0.7549329996109009,5.309659099578841,13.573257026672309,0.0008333893191484271,0.003594720470855852,3.720400646428955e-05,9.115839150640807e-05,0.0030791955711386636,0.013055937987190265,0.07135568200431815,0.13018939474128635,0.010914239322646542,0.02522384228531098,0.30719077618176754,0.7387677405159918,0.17247029691934584,0.06193048830752825,0.14155539870262146,0.16882237046957016,0.2729903146624565,0.37700163275003423
