sigma,trajectory_length,unguided_nmse_q_mean,unguided_nmse_q_std,unguided_nmse_q_p25,unguided_nmse_q_median,unguided_nmse_q_p95,unguided_nmse_q_p99,unguided_nmse_p_mean,unguided_nmse_p_std,unguided_nmse_p_p25,unguided_nmse_p_median,unguided_nmse_p_p95,unguided_nmse_p_p99,unguided_hamres_mean,unguided_hamres_std,unguided_hamres_p25,unguided_hamres_median,unguided_hamres_p95,unguided_hamres_p99,guided_nmse_q_mean,guided_nmse_q_std,guided_nmse_q_p25,guided_nmse_q_median,guided_nmse_q_p95,guided_nmse_q_p99,guided_nmse_p_mean,guided_nmse_p_std,guided_nmse_p_p25,guided_nmse_p_median,guided_nmse_p_p95,guided_nmse_p_p99,guided_hamres_mean,guided_hamres_std,guided_hamres_p25,guided_hamres_median,guided_hamres_p95,guided_hamres_p99
5.0,50,0.00397621285319803,0.019040999053805865,4.3374066828663434e-05,0.00016789394767482957,0.009482730298344748,0.06586579798600237,0.008286757298287121,0.023149171541545704,0.0005499694735118395,0.00124808111564605,0.046238453749345154,0.13602025734475556,0.349016166254878,0.540863973132035,0.12175327725708485,0.1761075183749199,1.1420341730117796,2.873756368160253,0.005166458267131365,0.02670368763016587,4.6673525467588304e-05,0.0001505527546778897,0.006840791261612064,0.11655547265653596,0.010633164888537182,0.021198349132393615,0.0016274553630061524,0.0033889992627434214,0.044218845351571646,0.10226950303291134,0.4588843663409352,1.2507615729458417,0.1333647221326828,0.18200425058603287,1.587857317924498,5.333251085281401
5.0,100,0.0006208446012736523,0.0027495001027391,1.332119627859402e-05,4.921308019644365e-05,0.001102805479479205,0.018858695633984464,0.003503332113486984,0.004749410832923357,0.000592627627269264,0.0013717324266896852,0.014599374801832831,0.018344341516792845,0.08121124880388379,0.03442485975471458,0.05971497297286987,0.0755007229745388,0.15729503408074377,0.18339190110564235,0.000557214463757754,0.0016540321651685639,5.2595784662464554e-05,0.000105262415373634,0.0027670883533390954,0.009128703772830107,0.00867629621412947,0.010768938998504349,0.0015827703412249333,0.003997063519712167,0.03200585647300118,0.040775865368956686,0.15602479703724384,0.07207505257701058,0.12164056673645973,0.14217301458120346,0.24460844025015827,0.33569779008627126
5.0,150,0.0005583549307799205,0.0013228039611822655,2.6670678926417487e-05,8.656967603655225e-05,0.003781038454258048,0.005384726046239801,0.002291944066063355,0.0027507546256840417,0.0005427819537562202,0.0014243946749088804,0.008083195919530285,0.012471653960320057,0.08018942277878523,0.04498306664643437,0.06008317321538925,0.0769164077937603,0.13576990514993664,0.23841451600194033,0.000746295790083185,0.0020292417527764148,7.931713292314395e-05,0.00020963364390479556,0.0028271993481382403,0.009513246084934271,0.005541934089768289,0.0063611303587119685,0.0017406403699961994,0.003301290831665871,0.01796984163306658,0.027605376930217026,0.16242659136652945,0.06162964041190832,0.1297571063041687,0.1530218869447708,0.24498840421438198,0.34884759455919373
5.0,200,0.0006276050780764955,0.001451978705877503,2.2259572975928525e-05,0.00013379523122663455,0.0034074239917672856,0.008044598450757376,0.00200622733346266,0.004391927677378159,0.0004162777999300452,0.0010077327451301515,0.005110320062735143,0.008821521191235266,0.07510365815833212,0.03675439643227996,0.05707188043743372,0.06911059468984604,0.1451392114162445,0.1957328084111215,0.0016798656113551256,0.004603248898448356,0.0001060965832805224,0.0003195092368557629,0.0073538563565996775,0.027479941390209702,0.004703717524403444,0.00484498760828383,0.001411232727858471,0.0029197593830041484,0.014914615148409313,0.0214804196977296,0.16516627460718156,0.04455058745289533,0.1386084407567978,0.15973789989948273,0.2246300235390663,0.3002212914824492
5.0,250,0.002248514301364486,0.007694956433354541,2.902984886113359e-05,0.00017631468591305634,0.014696435850558305,0.041630779769954544,0.0017995337264351758,0.004583274184770265,0.0004350670088830158,0.0009738307637718493,0.004156150267819898,0.007696038251444933,0.07377509536221623,0.041319423428878656,0.05215090047568083,0.06819498911499977,0.13926400914788245,0.27730329185724273,0.002892466414738418,0.007314684672422866,0.00012982658673928597,0.0005874305621602274,0.012729097795533,0.026780576788084827,0.00439821006886972,0.006927822684951915,0.0013463640914133277,0.0025769355587951467,0.010857303815022498,0.03811306129429099,0.17310224950313569,0.05014150325267276,0.1402234584093094,0.15863575786352158,0.2823172882199287,0.33534537941217435
5.0,300,0.007897319245233275,0.04634383770204498,7.07563409459151e-05,0.00031800273337656646,0.009567504249870348,0.1772511107718613,0.0017067333472492096,0.001873956871981144,0.000485155402248881,0.0010196161988076085,0.00491528109542088,0.008510820713179684,0.07034745901823043,0.04758238307552064,0.04361607227474451,0.06065971404314041,0.13011528477072706,0.2506533107161529,0.005209078126154921,0.016694228314017536,0.00017106715701165762,0.0006113012740083862,0.018339889289428566,0.09621514590470803,0.004190488246048525,0.003873081025691923,0.0012429379507166907,0.003092074405705176,0.012423994607518545,0.01677514870087675,0.19477924644947053,0.18704913051332347,0.15326453000307083,0.17223712801933289,0.2384366929531097,0.33729766607285416
5.0,350,0.0023737571364163615,0.005219387277710962,0.0001651737839877393,0.00048612986600323393,0.011461164191092681,0.02190070478000245,0.0017457146637137517,0.0026174148821716745,0.0005165985952299232,0.0009633938636190136,0.006412642423627602,0.013018476220245326,0.08667811892926693,0.0537977725026821,0.059362953528761864,0.07250407338142395,0.16485631614923468,0.27352248787880024,0.00410955881924352,0.016123534763809365,0.00019501576797629642,0.0006913321888520492,0.009611521848735061,0.11082133454041257,0.0049906290274723385,0.012359884700105815,0.0011390220347832478,0.002336524298424677,0.011155846363970792,0.04620815174067514,0.18661295264959335,0.14939520108060983,0.1400553248822689,0.1704610511660576,0.24237439259886742,0.3489609554410047
5.0,400,0.015165748543934172,0.09203561605323643,0.00011485959446410482,0.00048108905773301767,0.014903704255465257,0.5391341373369837,0.0019422959907042967,0.005314973505690514,0.00041310986027374313,0.0008365285059976842,0.004455072452875506,0.011216513875367231,0.06970623418688775,0.02946324955481105,0.056210518814623356,0.06354854628443718,0.12125375382602212,0.18700445950031291,0.004302043431296285,0.009811406918609782,0.0002820605271245323,0.0008369310926637705,0.015846617768689463,0.04124254200500899,0.0037739782361484618,0.004470110820506704,0.0014315587101899523,0.0023583499068446476,0.014111626651163825,0.023348041895616817,0.1757852540165186,0.05281939854502171,0.13828853145241737,0.166396863758564,0.2772176265716553,0.35959276556968717
5.0,450,0.004385127902501057,0.010565775496190866,0.00018130220934820622,0.0006678043247234266,0.01753175896814244,0.049804814607660355,0.0034032673503345025,0.006689512264613888,0.00043494596461989736,0.0011545141310597047,0.012433832758634723,0.02554380367567513,0.07154567684978247,0.03295388490859981,0.05320227425545454,0.06391878798604012,0.13152448311448095,0.19182926431298258,0.002719270004728652,0.005792993031284078,0.00026969238245142576,0.0007446693169671207,0.01096347408571469,0.028759751485273304,0.0032731046921070832,0.004789774239777396,0.0008280214914390743,0.0016839843461630287,0.009923464059305526,0.026959235984706616,0.17238697424530983,0.046084712807196136,0.1440037451684475,0.1633375957608223,0.24288444593548772,0.33776527762413067
5.0,500,0.015387133645867145,0.059760825962059755,0.00022757222633594485,0.0010803645666078506,0.05592898764028468,0.17889051472341155,0.002694756619685866,0.0038058179491921927,0.00047836249010319005,0.001217980336405969,0.00966979355411346,0.01912008472418334,0.08224319402128458,0.08742317463916441,0.05401148647069931,0.06498901173472404,0.15278279632329936,0.2395190471410784,0.005058577148023828,0.017594484996038114,0.00034523493186390866,0.0007546037388573519,0.014048338603266876,0.08312855889739897,0.00420184658161464,0.008298152503806673,0.001084201405774185,0.0018471206842675886,0.01601845518657997,0.035341360985107984,0.16944783464074134,0.04315332300989863,0.1490602046251297,0.1603837087750435,0.22368670254945752,0.36947665333747887
5.0,550,0.03731141248345074,0.2500432033567121,0.0002836712165437385,0.001421894403871894,0.024949849310666863,0.48755996384389594,0.00513878856606125,0.014293911038718538,0.0006732557036699639,0.0016683522998672173,0.015604057168078278,0.06276885460636114,0.08079437730833888,0.05986347022609531,0.05421966873109341,0.0653197392821312,0.18577728495001788,0.29181812673807245,0.01279387711872463,0.039132705753526634,0.0004490556273525433,0.0018055713762218225,0.0548612660560457,0.17678850006524166,0.0044163971574280435,0.006656523976199104,0.001088682508499367,0.0019580734173127784,0.01824821878113311,0.027979593671324725,0.1784558540582657,0.048905701710064524,0.15088337287306786,0.1706741452217102,0.25907176733016957,0.36245180189609566
5.0,600,0.0036610689328568356,0.007905643539753635,0.0002187014207865051,0.001016551151170593,0.014232328752451739,0.038606115427177214,0.004404329020836911,0.012455129175735435,0.0005424591409870029,0.0012893476369934317,0.016204470530143497,0.030846244597536487,0.07560794530436396,0.04013700298850632,0.05281846038997173,0.06777393072843552,0.13653781414031982,0.19622336775064536,0.020181762818928098,0.08567185677794666,0.000531965035276933,0.002207194067058109,0.04153738309900373,0.5916558028400021,0.014719243803259549,0.05731410014105848,0.0011317163378507947,0.002782925622348647,0.025562433173587747,0.35185592943789945,0.21215322747826576,0.1643541662327842,0.15669525787234306,0.17424988001585007,0.38541515320539466,0.8727550899982485
5.0,650,0.01851324031108554,0.05585731444674417,0.0006056839764537005,0.002289436659948222,0.10470306427879814,0.2675463034462324,0.007493538318975626,0.01974498131459282,0.0007170783891873396,0.0018843644404852016,0.018841113471743973,0.09992919269566025,0.09488112727180123,0.09893046583193706,0.06023324467241764,0.07207751274108887,0.1892706409096715,0.612918258309365,0.008260053548622207,0.013118802078335766,0.0007761509185435722,0.0029477622053485242,0.03903768001572162,0.06287572560717052,0.005768980526338596,0.009140223915536599,0.0011644334899314978,0.0027344792919170306,0.018873218778158417,0.048531333145750276,0.19029828630387782,0.07145981458365405,0.15100201591849327,0.17250923812389374,0.297246028482914,0.5662966859340669
5.0,700,0.018167920179703912,0.05210216115742668,0.0004433720607823178,0.002320945937216126,0.06977056807512902,0.30461537885649054,0.009108004367775348,0.01800126585855223,0.0006329520401371158,0.0027779159097293536,0.05634911632403733,0.08012240581943521,0.08746667644008994,0.06604085777839565,0.05543163977563381,0.07134334370493889,0.2437319815158844,0.31173672795295804,0.017718787756400563,0.0570786899145426,0.0004658528274294045,0.0029538570511995176,0.04859995107914059,0.2724192253051341,0.02023750797105942,0.10247021023805392,0.0008932749495077018,0.002980847353043813,0.04073903190122366,0.18305670323332543,0.20149094440042972,0.09055693286132273,0.1545092836022377,0.17587003111839294,0.3458218052983284,0.6718646115064623
5.0,750,0.032571665027813265,0.1136115647768492,0.0005497638061937153,0.0022640019866152746,0.0855736558026471,0.6572642575787406,0.012452040101751105,0.03077913645461214,0.000608270788653211,0.0031016595675436034,0.04244336877993421,0.12242779449301987,0.10333787221461535,0.10848842384828541,0.05575613025575876,0.0777924470603466,0.2847776308655738,0.5544298535585416,0.028964469014810847,0.10722542010516106,0.001448535524433838,0.0037755596647886316,0.07299160556724063,0.5807313895562661,0.010300581119228231,0.0166841224640279,0.0014892069493187825,0.004987402759464155,0.03683528652120482,0.05790346485256277,0.20438716068863869,0.08962816591028247,0.15621454641222954,0.18029281497001648,0.31658368557691574,0.4434364521503472
5.0,800,0.014298028585228873,0.03245625578720505,0.0010902563468533962,0.0033940864485366,0.08877216222004013,0.16274931178514726,0.012201643811050416,0.03376439234158599,0.0008831081276308615,0.003584895745289379,0.042614610136718266,0.09007609166243852,0.08717218669131398,0.048322638604830555,0.05962650943547487,0.07485493272542953,0.16799665763974184,0.2635546731948855,0.03186566155937122,0.09485130310000613,0.001024722259976723,0.0044841515855212205,0.13205965719453702,0.45532915631353166,0.023376244728499296,0.1255967095254916,0.001512905254864628,0.0045083107256891405,0.04525942021990804,0.11547657716864182,0.21692381657660006,0.13228245880363662,0.16350119188427925,0.18513621389865875,0.3189902767539024,0.9394749826192869
5.0,850,0.038597500867224396,0.11535329280015084,0.0009028071696950196,0.004916474777892419,0.16414776877033466,0.5540188423819578,0.024643235850734052,0.07242133664423615,0.0013075225271609154,0.004587729767238651,0.06427994212307932,0.30729930878004785,0.14112831832841038,0.3866083977035326,0.055293310433626175,0.07449907809495926,0.2587385281920431,0.8444067466259157,0.024093916539351366,0.05510338334695995,0.0009593904597319497,0.004231341206529113,0.1364392689824327,0.22880650668680752,0.013732805571308128,0.02023926846582342,0.002091905144398338,0.005591816011130688,0.0541082623539315,0.10365224837117498,0.2526984772086143,0.16752194884555593,0.17637887224555016,0.20398583263158798,0.4478413522243499,0.702446611523633
5.0,900,0.039984944738415205,0.08653705029504025,0.0013408324354049522,0.006763395311690949,0.2398171753282417,0.37108107978917915,0.021498102184911924,0.038063205363178414,0.00144570550325337,0.00599435072949788,0.06892238699123078,0.16964793017718327,0.10992560708895326,0.080737131571727,0.06058634910732508,0.07851268723607063,0.2792601257562637,0.3802015662193306,0.027968976118832818,0.06859491387037993,0.000754141669049204,0.005418513212500948,0.14755513274974863,0.32918327304394224,0.022136424701083617,0.05628081904150369,0.0018635683321852454,0.008190731702971816,0.08220135330499302,0.13978834028036813,0.26237275056540965,0.18640872213291687,0.18088560923933983,0.21845434606075287,0.5347020149230957,0.7850865185260821
5.0,950,0.056608349039305284,0.13231223990830338,0.0018987407736011227,0.006468641422164518,0.34909742239265756,0.5698744370546772,0.04332401366919761,0.124210053449333,0.0024143336093097488,0.008943454987526949,0.20157030464844006,0.4539343102602553,0.16683808509260417,0.23196161274961322,0.06729951314628124,0.08745933696627617,0.4730473667383194,1.3571292161941546,0.04284961625311717,0.10131664866213723,0.0027558485288477087,0.010026173822316659,0.12667500544398774,0.22956507660271,0.03057731104432948,0.04092091461512739,0.004443962153610239,0.014803495364177143,0.12383192069971494,0.16291777160749235,0.3787364813685417,0.6208482543046465,0.1861335076391697,0.2095402106642723,0.9996775776147829,2.5213431572914278
5.0,1000,0.08879935668075159,0.29312527806623984,0.0026922637461672485,0.011507313256329504,0.34533776636053953,1.6917994419360871,0.02386133464562671,0.03369947771364498,0.0027982552130010794,0.00993760665365915,0.09822107823408448,0.12155692399224619,0.14032756976783275,0.1507361912289426,0.0689822155982256,0.09390541911125183,0.34606020748615246,0.8173708629608165,0.12321999294913512,0.458398916583306,0.0026858193379847733,0.01226461686288273,0.5252427833973106,1.6220109413132524,0.05038588901874119,0.08698500074601866,0.0035839699828857474,0.01422197683907587,0.21997590057466382,0.37889684285174363,0.3247402390837669,0.2657946711620213,0.19590771198272705,0.2496490329504013,0.6792058229446409,1.2225740301609092
