sigma,trajectory_length,unguided_nmse_q_mean,unguided_nmse_q_std,unguided_nmse_q_p25,unguided_nmse_q_median,unguided_nmse_q_p95,unguided_nmse_q_p99,unguided_nmse_p_mean,unguided_nmse_p_std,unguided_nmse_p_p25,unguided_nmse_p_median,unguided_nmse_p_p95,unguided_nmse_p_p99,unguided_hamres_mean,unguided_hamres_std,unguided_hamres_p25,unguided_hamres_median,unguided_hamres_p95,unguided_hamres_p99,guided_nmse_q_mean,guided_nmse_q_std,guided_nmse_q_p25,guided_nmse_q_median,guided_nmse_q_p95,guided_nmse_q_p99,guided_nmse_p_mean,guided_nmse_p_std,guided_nmse_p_p25,guided_nmse_p_median,guided_nmse_p_p95,guided_nmse_p_p99,guided_hamres_mean,guided_hamres_std,guided_hamres_p25,guided_hamres_median,guided_hamres_p95,guided_hamres_p99
5.0,50,0.002689617663260467,0.011735478604703014,3.537837913807978e-05,0.00011698492789901872,0.0063432162838892485,0.05514880455156728,0.008283077291158627,0.022109237912255653,0.0005984142271442241,0.002059722365079268,0.03671911500673749,0.12699980592429977,0.507739636823535,1.3837948191814482,0.10744420997798443,0.1632121205329895,1.3819843709468842,5.798514375686677,0.00523819309103136,0.04410141766933487,5.6185240849632195e-05,0.0001548367081370756,0.006549205015117084,0.015425026515666797,0.01152907743335623,0.031910135093044356,0.0010674903432380005,0.002369879887602024,0.04350230669415358,0.12613911804424754,0.28578320823609826,0.30726764575653676,0.1441318579018116,0.18460778892040253,0.8418036133050911,1.4507527732849153
5.0,100,0.0014920003523458568,0.007613479001370022,2.182034101407843e-05,5.433025083642687e-05,0.0009709583419953179,0.046238000706678245,0.0028771203013117416,0.004101805564136138,0.0005372490736818076,0.0012294472018238897,0.01068286114320713,0.020508708890269938,0.08529931897297502,0.03950197492927455,0.06123635824769735,0.07920778542757034,0.15104564279317856,0.21045627161860497,0.0010385431399643423,0.005205296002266742,5.336659631736678e-05,0.00013157634528635138,0.0011222007748635915,0.01223435633899189,0.008351390322642184,0.011777894086958545,0.0013799019841926274,0.003887153189886611,0.031975510508758985,0.05375381403941391,0.17758763536810876,0.2115868066588171,0.11165421083569527,0.1377537027001381,0.2622363090515136,1.009355700016027
5.0,150,0.0005451110318072271,0.0016676115028678488,2.6612086133482442e-05,0.00011405856739840647,0.0017388899989490719,0.007665013744764347,0.002088784875968115,0.0023068645854707505,0.000558332545136836,0.001078679157958228,0.007087618624693634,0.009530875057111228,0.09772880129516125,0.10912521265017991,0.06274477019906044,0.08064296469092369,0.15871047526597973,0.2522403293848082,0.00741216855344774,0.06828896204808729,7.069915850327621e-05,0.00013301815835065127,0.0015934192988336017,0.02542628394001229,0.007580382632624926,0.011176616768460023,0.001237867747362816,0.0032079072247211543,0.027590649904334193,0.0425310131862248,0.1627973622828722,0.05740117234323753,0.13411225005984306,0.1530885100364685,0.22077931463718412,0.3103235489130035
5.0,200,0.0007845403499707123,0.0033707035506167714,2.5110041813231366e-05,0.0001301827074431355,0.002101612237001756,0.008065141654373243,0.0014740480606040727,0.0014316641763230185,0.0004908037925970066,0.0009421212961044662,0.003997710382405573,0.005499923325863482,0.07622697848826647,0.050358636903056794,0.05430630128830671,0.0670725479722023,0.13166765123605728,0.1832518571615234,0.0015999887597689835,0.005002272493980167,0.00012709639606299782,0.00023799835455590282,0.00599604776260162,0.025538200694801803,0.004866424102216217,0.005991841609395829,0.0012206956825624917,0.0022644496601010285,0.01666088015819848,0.026126453870284415,0.18009576715528966,0.08315836866835392,0.1412043571472168,0.16210313141345978,0.30134811699390407,0.4865513682365431
5.0,250,0.0031674032932055623,0.009273373977894196,6.46431036343179e-05,0.00033604904476854276,0.01177941876685441,0.051698910685144206,0.001746719032855869,0.002127911262708751,0.0005182069913754909,0.001188870733700251,0.004882261973588322,0.005940554307979394,0.08769091179594397,0.0550272103941434,0.058372775092720985,0.07467087730765343,0.18031816482543944,0.2733168745040902,0.002022283243035684,0.00706795992036875,0.0001598158783308145,0.00029362840603860203,0.004639780304584774,0.03813021835489493,0.004317561711165168,0.004133856727618571,0.0013943170567489842,0.0029679075542577626,0.013360946712719084,0.015613806350281615,0.16304593794047834,0.07895783550365328,0.13518774881958961,0.15606091916561127,0.22424855828285215,0.30044869750738434
5.0,300,0.0026482382910609065,0.008537077412436521,0.00013859513271006048,0.00041702086307524825,0.009494633126538627,0.03325269996352639,0.0016255321551200358,0.0023519137665699652,0.00034578934565208773,0.0007404485508292133,0.005257754787429825,0.011625869966577787,0.08114660803228617,0.05368273655292478,0.052874647080898285,0.06986584514379501,0.18167753443121906,0.27907299786806167,0.0037312896880227725,0.011825584388037103,0.0001859765994496942,0.0005410585453423075,0.01593293674878321,0.06322846991160684,0.0039235431495245445,0.004374569389255442,0.0011003794125375292,0.002602946868081588,0.012942210026811573,0.02228690373572005,0.1773430360853672,0.09684165284923156,0.14716989919543266,0.16001193225383759,0.22929514497518538,0.6414594745636003
5.0,350,0.004369556423625937,0.014265177898780288,0.00011301614085183596,0.0006734563964736779,0.01687853501525879,0.043398366200093096,0.004421384027044943,0.013767832809224374,0.0003749861905557212,0.0011456474379024895,0.013562414593977098,0.056100970822857525,0.08811761882156134,0.0657182804177865,0.05706167872995138,0.06909656152129173,0.1984437681734562,0.31802353382110693,0.002626038323641202,0.005661681610286378,0.0002708811499971185,0.0007132663249817487,0.009361146318907646,0.03355207688330225,0.0032581319633530215,0.0028708397391338947,0.0010645263982229298,0.0023466435422005247,0.008425211406728559,0.01308131297972315,0.17910709530115126,0.05760781643445262,0.14493000507354736,0.16700364649295807,0.24889684244990343,0.4319873565435413
5.0,400,0.0029223477314465392,0.007179174630729594,0.00014185905658626422,0.0009601506212959508,0.011091341663915972,0.040103222341115484,0.001776516422326852,0.0020165013285309767,0.00043702298373901784,0.001225469727493158,0.0052881448560612426,0.010325097265932068,0.08072222337126732,0.05745552507950634,0.05736622214317322,0.07003321871161461,0.12183748707175253,0.2443390047550217,0.004261385038710185,0.010109651242711888,0.00023772264531484643,0.0006313083974163807,0.02129671505480255,0.051961014045241345,0.0036642970431419314,0.004297842104260823,0.0010958695830775805,0.0025718165541844164,0.012253825790268524,0.02107911627140208,0.18290015526115894,0.0863975194809249,0.14457132667303085,0.16091392934322357,0.3252447962760925,0.6134713792800905
5.0,450,0.009723844802723558,0.046425657427776226,0.00025428031179023893,0.0009225071721647345,0.021783316330946167,0.10366310322321441,0.0037174315616248545,0.008575124616896686,0.00045208806712618787,0.0012790998942477502,0.012560534045352333,0.030299868063504667,0.07871956726536154,0.055314733785540915,0.05309893935918808,0.06418441608548164,0.1565519146621227,0.20991001933813244,0.004108410394510451,0.008074123443278668,0.00038970283158118544,0.0011708644175729061,0.021427345421974584,0.0314269334115127,0.004266748397862069,0.006287346719695755,0.0012375382918250297,0.0025541499645135995,0.011860062352963245,0.01787927619763882,0.17740388303995133,0.07387014801664214,0.1397034116089344,0.15746766328811646,0.30254375785589216,0.5198500305414202
5.0,500,0.005488087814251165,0.015008679475237062,0.00026608502604052694,0.0008237623917838033,0.023834876840986476,0.0851737959022026,0.003932311126547,0.01250332349853829,0.0005096172316297816,0.0012381949393324774,0.008928007346161278,0.047498674387181035,0.06855608077719808,0.029860069710276823,0.05186070688068867,0.06574732437729836,0.12160822376608849,0.17451945528388035,0.00567856048984367,0.013511379802894559,0.0002882588163015629,0.0009782256915012273,0.029943262461799885,0.062073844492412766,0.003822939501545305,0.005499782938193704,0.001078145400472186,0.0021013746585544866,0.015622966561296865,0.025101504031825688,0.17939444839954377,0.0630074119400019,0.14890586584806442,0.16294731944799423,0.3080098003149032,0.38207475066185076
5.0,550,0.007161867147779829,0.022460969962435805,0.0002743305635510781,0.0010341038481235403,0.029860439545091145,0.11286395298799189,0.0037092025825398657,0.005140840822924129,0.0006203413600921628,0.0015085229128765263,0.017599160689489204,0.019960937622214556,0.08772353151813149,0.0564944074762721,0.05617477651685476,0.06995540112257004,0.18087301105260847,0.36003402113914496,0.0067289196636811455,0.014431681077006975,0.00048006926002090895,0.0016459435407174218,0.031207787235606327,0.0464309186452291,0.004934664939713602,0.007293014807282643,0.0011519861411344577,0.0025462622810527953,0.014033945675422032,0.03291720860001572,0.18786674231290817,0.10023975585291428,0.15146488696336746,0.16826940327882767,0.2656979352235794,0.3706848430633582
5.0,600,0.0185833177405516,0.07556790445322716,0.0003665862516063241,0.0014630086310507273,0.0531206445680493,0.43627136940043715,0.0057300218565410465,0.014577000138255166,0.0006635500290138592,0.0012604079274110872,0.02731329595353672,0.0750418774800448,0.09272898260504008,0.12490100599009847,0.056158202700316906,0.06600715592503548,0.22075024470686905,0.38864316314459274,0.04097929457619862,0.25872773456299436,0.0006433695965510072,0.002055025469028594,0.04793294355935812,0.5469978974178481,0.004956946729625506,0.006132615736842108,0.0011413937531753629,0.002747068584600443,0.016399057513055326,0.029558340514615512,0.18739454731345176,0.08320456118044299,0.14660895615816116,0.16809964179992676,0.3395457088947296,0.4936197525262843
5.0,650,0.017966203834917916,0.08166339974111354,0.0005458205706925679,0.002239580813001958,0.06298849536145051,0.22238285721633963,0.006212450914206522,0.011386339110254783,0.0008212867718165507,0.0023358745642830772,0.023503701384925264,0.06445209242215505,0.08513496550731361,0.05697323513874006,0.05544918216764927,0.07426812499761581,0.17316443845629684,0.29113053351640783,0.009099303869331062,0.015130766538164366,0.0005898583498188488,0.0023377432408455555,0.03904581297176238,0.06955332285619024,0.006400571639231264,0.007916860312780669,0.0013515531223059882,0.003529387008830708,0.020087168153940647,0.03430782315394938,0.1934720605611801,0.09405504941376815,0.15283826366066933,0.1748889908194542,0.2908668175339697,0.4998838168382666
