sigma,trajectory_length,unguided_nmse_q_mean,unguided_nmse_q_std,unguided_nmse_q_p25,unguided_nmse_q_median,unguided_nmse_q_p95,unguided_nmse_q_p99,unguided_nmse_p_mean,unguided_nmse_p_std,unguided_nmse_p_p25,unguided_nmse_p_median,unguided_nmse_p_p95,unguided_nmse_p_p99,unguided_hamres_mean,unguided_hamres_std,unguided_hamres_p25,unguided_hamres_median,unguided_hamres_p95,unguided_hamres_p99,guided_nmse_q_mean,guided_nmse_q_std,guided_nmse_q_p25,guided_nmse_q_median,guided_nmse_q_p95,guided_nmse_q_p99,guided_nmse_p_mean,guided_nmse_p_std,guided_nmse_p_p25,guided_nmse_p_median,guided_nmse_p_p95,guided_nmse_p_p99,guided_hamres_mean,guided_hamres_std,guided_hamres_p25,guided_hamres_median,guided_hamres_p95,guided_hamres_p99
5.0,50,0.0038465225263126608,0.01946294731085083,4.30655635627824e-05,0.00027292488783081464,0.014457093288383602,0.03849100888603964,0.0072626112414512535,0.022561731516488957,0.0008196988772026117,0.001706440557056532,0.020845216166419937,0.1277891345417884,0.4060043711587787,0.562148741394084,0.12564331851899624,0.20318660140037537,1.2066215872764585,3.1509434914588956,0.004571572085189265,0.04042620152934135,3.570053295998001e-05,0.00011976155023361916,0.00261693751116683,0.012586178730118051,0.010963641059931537,0.027946435799910824,0.0013177307945816882,0.0027843925635949334,0.04729451208184546,0.13818684575867937,0.24030428186058997,0.26167416381961606,0.128826055675745,0.1591404750943184,0.5704115778207779,1.8202719354629517
5.0,100,0.00026117401360958083,0.0005474232215419162,6.128581572651612e-06,4.210840403125119e-05,0.0014756917288130467,0.0027092361545191217,0.00362193668488493,0.006374509242782048,0.0005563650138150456,0.0014473496177249544,0.013268379667383529,0.02335472239605642,0.0940663256496191,0.06747378061953423,0.06585078127682209,0.07974421977996826,0.17515167891979203,0.35317049980163684,0.0008169372087861937,0.00249420888953432,5.837672260346183e-05,0.00012150647622895296,0.002950346808780811,0.010385001679772566,0.010001150819953746,0.014527368687051095,0.0016391017831711673,0.003988465745325723,0.04229761794383844,0.06411314019849554,0.19582179643213748,0.2713459770623421,0.12499036639928818,0.15221578627824783,0.2705047875642776,0.8985217422247024
5.0,150,0.0035186476022613005,0.028191599701496036,2.7063076666208113e-05,0.00010188404394530034,0.004276591845584389,0.01568294589501886,0.0021973407720736406,0.0026285837831386927,0.0006053392483161692,0.0011074526869801267,0.007426676517198304,0.011655604254742193,0.10258385814726352,0.16396698866414192,0.06688019633293152,0.07935923337936401,0.17422758489847176,0.27562190860510605,0.0014049876772470773,0.00442655416360048,7.319555878310089e-05,0.00018777299376705623,0.009840084660927083,0.02102786232387307,0.005412934096714802,0.008274773379760047,0.0013651581663183475,0.002616581694690699,0.022097693759893646,0.02644853865431577,0.1737300191819668,0.07340125462249618,0.13334833830595016,0.16388637572526932,0.25500418990850443,0.44665603369474527
5.0,200,0.001504375060523434,0.0071050074421877074,3.279958972116854e-05,0.00012144330948521358,0.003992579022572757,0.021624102809832804,0.0016765684582421654,0.0017551258137386784,0.0005256575624047431,0.0011437296153461267,0.0063885406796959825,0.0074217401188994446,0.08987928753718734,0.056424674165574874,0.06071895267814398,0.0739222839474678,0.1899368420243262,0.27598002016544415,0.0025123843584592474,0.008092074195701338,0.00013401047321695455,0.000281960858734995,0.013850030405127653,0.03442863083280389,0.004700851638133034,0.0047756323879064935,0.0011767467183808017,0.002743968858468742,0.014602574754553352,0.02045864070992523,0.1968773926794529,0.17226484800390995,0.14817370474338531,0.1674586459994316,0.27973942607641217,0.4923941472172806
5.0,250,0.0029041534281772498,0.012159447204762074,6.49713623148619e-05,0.0003226287188362181,0.008400215955036741,0.03989329710710218,0.002529444788535973,0.003963346543521257,0.0005290002568508818,0.0014666705505545987,0.009525441160541288,0.015965787808170588,0.07836204994469881,0.03924832685272412,0.057984319515526295,0.07034245505928993,0.16250254362821576,0.2054199714958668,0.009039966186342872,0.052588862390528825,0.00016794897486809273,0.0005029086430165412,0.014473853056839068,0.18373197534409505,0.005057118990779536,0.004713188262413124,0.0015090763563033128,0.003388473525570412,0.01304295732998415,0.02231630950615771,0.1739185093343258,0.05788523001494964,0.1428678035736084,0.1647094488143921,0.25967739969491954,0.35739275962114425
5.0,300,0.0029847067264101535,0.009539106530771578,0.000154736267406762,0.0004917129162046031,0.01872009947654987,0.042068538386537534,0.0015550628731416756,0.0020920581090932955,0.00048775141117626667,0.000976997935326586,0.0046308630221602795,0.009023490058189107,0.07878009920939803,0.05859018049097078,0.05285779386758804,0.06624247878789902,0.16335905119776722,0.285253631770612,0.002586638673296332,0.007281940828102269,0.0001226486423397993,0.0004195960416068375,0.009390140743221313,0.04671043298873365,0.0033893310983962787,0.0030519386319187414,0.0009635260830036635,0.002014344903127014,0.009295666531282566,0.011157157416559206,0.17619201704859733,0.04243036690608082,0.14649267122149467,0.1679183766245842,0.26379271149635314,0.3017163708806038
5.0,350,0.0026622478799287986,0.007034352979227022,0.00016106677382527238,0.0005530973672435594,0.008501186118430855,0.03767889250627909,0.002398614589518162,0.004027397273900271,0.0005350846870225016,0.0011798694164343784,0.006818157672695264,0.020270752731450764,0.07808591915294529,0.07509932970177956,0.04909773729741573,0.06590762734413147,0.15138377994298932,0.174849774390462,0.004949637789019218,0.012903487610089082,0.00035203011650980184,0.0009910916133597345,0.01819910015932731,0.0762368846236218,0.0043055150738328845,0.004625696682842422,0.001629139731790533,0.00272136942625816,0.012629135326509094,0.018682951994600603,0.18100008472800255,0.0638624225321878,0.148087989538908,0.16782087087631226,0.2946165889501572,0.3314895462989823
5.0,400,0.004829607438094061,0.014924866012444197,0.00022629352534569901,0.0006210361836066823,0.01776982834369193,0.05718375969797656,0.0028044445274015366,0.006912885572164155,0.0006753675296006867,0.0013705180536617125,0.00763427973310807,0.018414912927541438,0.07337658107280731,0.04779331971511292,0.05179199390113354,0.06657146289944649,0.12732531726360322,0.21678659215569618,0.0035068389397376327,0.00550209905102637,0.0003304577821278362,0.0009626975613799348,0.01861687743715665,0.023049695767892876,0.0035980107756300537,0.007109956183937041,0.0010893651541243137,0.001877326608078714,0.011065252059925501,0.0195617396351323,0.17616539813578128,0.047510955727072236,0.14638427272439003,0.17062506079673767,0.2435182802379131,0.38300391584634796
5.0,450,0.004916713959072091,0.020450278482751903,0.00021779941786542192,0.0007864569618743502,0.011704478320762234,0.06765048579525382,0.0029545198448159625,0.005755034460299388,0.00044587433162380477,0.0013881050644175463,0.011828828466160783,0.016182514574906912,0.07707608442753554,0.045808898064611976,0.04816907551139593,0.06767380982637405,0.1518333852291107,0.24574348002672242,0.005591927604272906,0.015366630183567744,0.0003017625400587499,0.0009871900714236406,0.028301783045065955,0.09373075844762006,0.004042415273605123,0.006735674558881095,0.0009296095089506027,0.0021132679089162615,0.013472561613270111,0.04211743699718232,0.1829449424147606,0.05744901579772854,0.1513146199285984,0.17016369849443436,0.24746181815862642,0.40538558632135463
5.0,500,0.008759517208081817,0.03935081347073521,0.00035444638572760303,0.0010660427618501259,0.01551750184828965,0.11728851817540793,0.002521362182459442,0.003089206441273655,0.0007114252004814292,0.0012238740959783201,0.010434232705612338,0.012846339971354767,0.0787917648628354,0.039589068907063055,0.05661680642515421,0.07081874832510948,0.14678829461336135,0.18599997863173548,0.004908809730776678,0.010868044048199398,0.00026185065179638026,0.0010951291016552231,0.021322239948373362,0.05818825706068645,0.005711319470759413,0.010079817098730908,0.0010913876979443036,0.0024981906694409328,0.0221272830512384,0.04045264161573759,0.17711635492742062,0.04811602997693154,0.14648238942027092,0.16802535206079483,0.2665030434727669,0.3471286824345589
