trajectory_length,unguided_nmse_q_mean,unguided_nmse_q_std,unguided_nmse_p_mean,unguided_nmse_p_std,guided_nmse_q_mean,guided_nmse_q_std,guided_nmse_p_mean,guided_nmse_p_std,unguided_hamres_mean,unguided_hamres_std,guided_hamres_mean,guided_hamres_std
50,0.20795672549650304,0.5358870296004681,23.52012165630111,47.642771430990145,0.1253900754859372,0.3417423390873092,29.204441207921445,134.07348936514754,72.39944027513266,92.88847244105136,27.069537707567214,48.70096171313285
100,0.03146506807675154,0.03820527570893809,4.8115490785459265,12.178031346358631,0.03621903947075666,0.10006203081299102,2.912939245588893,8.789287072664038,35.896916759312155,57.02079128254257,19.35558634236455,40.79487910545598
150,0.014843663481168324,0.04491366988933818,1.9277188833543468,4.299783492560915,0.012539539256063539,0.04660577887007646,77.52417495245558,757.3747609029822,21.725603360831737,34.56101880024715,336.0668157439679,3259.7484458051836
200,0.016781018080279566,0.05877356337318029,1.5967762627107749,4.81942980396878,0.005349072802655635,0.005105577904953237,0.6164437128395847,1.1375532289043453,29.58775479286909,40.339860922994106,5.885068139210343,10.718159265148145
250,0.019696837635710854,0.07539554738688935,1.535460089132685,5.208880153793945,0.012418366505534873,0.03997470722212946,0.6213321683434595,1.0527925869631822,99.05782266438007,678.3138869585305,6.13969964042306,10.471644056868358
300,0.005513519368932668,0.008359798035761978,0.6377888732623429,1.2440245277739965,0.014515963474967777,0.06804430214231208,0.4140631043630617,0.8090887758067574,27.951100879609584,47.91826063206311,98.8970351921022,917.1631456408508
350,0.008617887763744989,0.021929082302308372,0.8331484984561317,2.9676174721071558,0.007514715506885726,0.019586478487938992,3.288816618537441,22.030949029761015,24.52252756536007,52.08410866343023,4.700167209580541,7.128229133157832
400,0.04357383168485711,0.32373324845145046,4.118633359900028,30.77264724587173,0.01307807962207074,0.06006488143905995,2.1837510320215086,15.774685623278241,674.413480977714,6491.70258934892,183.32357152469456,1785.6104085061068
450,0.9353340402863082,8.934870700008913,5.897935414365882,45.28599556645186,0.006449355349770214,0.016989958968328014,0.7804505316769041,2.7598001895753472,1830.6845091879368,13376.335839100715,50.485405162721875,479.2306781722514
500,0.03365938234814515,0.2544227487829741,1.6004559489852452,6.170303976609342,0.02711049909190469,0.216559761230748,0.7845103413079026,2.3983275357078058,479.6267060652375,4466.028829437543,130.7091581877321,1249.672436462154
550,0.012497473812385494,0.061601950882784855,2.151657337997345,13.431035630903887,0.011439413807281919,0.03424721022428631,0.6943368404022943,2.2433869017256285,503.509464546442,4294.04054697575,2.607852305546403,6.436575785494942
600,0.010033027250001141,0.030166896642447177,0.465263111128121,0.7192789852179312,0.005799886771589424,0.01821893871638138,0.4091976412816706,0.7534761799387169,20.682126859128473,26.90033934696058,3.2127529641240837,6.983270825689532
650,0.014711959320284565,0.055791175765763194,0.6968209079563599,1.1992992589358897,0.008831518431234116,0.04737757162118062,8.919279931236245,63.06976790257431,313.2612815825641,2508.7703694922416,2931.8819287603346,24185.714288002262
700,0.0037053734255868276,0.005923734772383499,0.7373744810298528,1.6599560255204,0.011895317170221718,0.0409746563584714,0.9596297908101593,4.235874631434085,17.918724180757998,22.81085421904953,1974.1671023780107,17605.434389019138
750,0.02892043771497017,0.17326007425106643,1.7339156740682382,8.483014089893677,0.013753775803593955,0.09675566283714236,0.42247034756538376,0.6225655533565864,743.1450297686457,5124.027784365784,2.8888067142665386,4.947925203757927
800,0.014156853203448616,0.06001321686428908,0.9870759026833315,3.248542104982718,0.010085638756868867,0.02654814290034633,0.6337409643049499,1.0741728271281594,2546.8001392889023,24852.65437082003,2.96392822265625,5.180772626297072
850,0.012405506796549686,0.0455644658979871,0.6242806558056346,0.9341632707093563,0.05063963055145829,0.29587596889634565,0.4901323310900528,1.109374845137727,24.41369179010391,26.183823854463217,7.418534168452024,35.85118168700535
900,0.008957536661162032,0.016162565071704084,0.7268204281828833,2.6775309993698158,0.00802310415662062,0.0191842453231081,0.46115824741711015,0.9161407363573376,537.2585960036516,5126.787365155797,32.24439084023237,288.5785442125525
950,0.05351718381491612,0.4206263022796303,0.5490261723914509,1.220870571093322,0.014460282866896022,0.05505529587946402,0.6997735864930235,1.4211750304296784,25.07910037994385,30.74583453514966,176.62173336610198,1599.649604455622
1000,0.020104017076462033,0.08542597734403837,0.7686596109813884,2.6417516274031563,0.02576973457721822,0.1082931117596527,0.7532208947514784,1.707830054419996,1183.23673864305,11505.362068940269,554.23661448434,5224.820562613275
