sigma,trajectory_length,unguided_nmse_q_mean,unguided_nmse_q_std,unguided_nmse_q_p25,unguided_nmse_q_median,unguided_nmse_q_p95,unguided_nmse_q_p99,unguided_nmse_p_mean,unguided_nmse_p_std,unguided_nmse_p_p25,unguided_nmse_p_median,unguided_nmse_p_p95,unguided_nmse_p_p99,unguided_hamres_mean,unguided_hamres_std,unguided_hamres_p25,unguided_hamres_median,unguided_hamres_p95,unguided_hamres_p99,guided_nmse_q_mean,guided_nmse_q_std,guided_nmse_q_p25,guided_nmse_q_median,guided_nmse_q_p95,guided_nmse_q_p99,guided_nmse_p_mean,guided_nmse_p_std,guided_nmse_p_p25,guided_nmse_p_median,guided_nmse_p_p95,guided_nmse_p_p99,guided_hamres_mean,guided_hamres_std,guided_hamres_p25,guided_hamres_median,guided_hamres_p95,guided_hamres_p99
5.0,50,8.724531000041272e-05,0.00038486774787263806,8.024751172575534e-07,2.8561562780656326e-06,0.0001917630992510758,0.0018503421237713623,0.00461659855665661,0.0439525707029322,5.390871048489721e-07,2.0514940222303967e-06,0.00032095424328105283,0.0201192050508339,6.575961021780968,7.462358384122731,2.7305765748023987,4.8832688331604,14.902756214141844,50.317131233215335,0.0019402728593990554,0.01242658135494257,1.5179769312945705e-06,4.069987951221684e-06,0.005468613250645337,0.021815155170443606,0.0017658975466400592,0.01698182619161221,3.4781365301166963e-07,1.0145244534404265e-06,0.0003628054973068141,0.0031598225934564724,1.6041925616562367,1.4859778476426793,0.6085314303636551,1.0144672691822052,4.375251507759091,6.7303942203521805
5.0,100,9.123941526274361e-05,0.000552219640024209,4.964529347535775e-07,1.6080203906524849e-06,7.614164156691204e-05,0.0025208473455518294,0.00016507626687684363,0.001412342369261418,4.116393259289219e-07,1.1516855108111383e-06,0.00010289432527393557,0.0010463354826132079,0.9170731621235609,1.1414225989300795,0.2909395769238472,0.5745879411697388,3.0260217905044544,6.37769102573395,0.0003402844708374174,0.0017553367799809636,1.70417176304795e-06,5.016967024540536e-06,0.0007742773192109718,0.011052823746073678,1.0626911367457558e-05,3.068679119882507e-05,2.997316807103741e-07,7.849309863877186e-07,5.795820700396994e-05,0.0001524911995503521,0.25783420462161305,0.3227803086688731,0.10999033413827419,0.14925137162208557,0.8439488261938094,1.844685101509096
5.0,150,7.821955618833517e-05,0.0003125772021624955,6.971117681920078e-07,2.6340370521970637e-06,0.0004977330841003932,0.001599993498556775,0.00029689395080065344,0.0019664443391725454,1.0962755379230157e-06,2.394495763035663e-06,0.00013946131412682813,0.009896449719627692,0.4962142097949982,0.51990202524717,0.19098741933703423,0.3383888751268387,1.5580412209033963,1.8722270166874024,0.00024680844919300354,0.0011138452562863383,1.7901792338528213e-06,4.293998620612038e-06,0.0005457795201690869,0.00525991658362712,0.0001908374437413946,0.0011299202317877628,5.485890618246001e-07,1.4579652578718596e-06,0.0003312853603143262,0.004481264562753976,0.16129033382982016,0.13250001965715358,0.07908649556338787,0.12824074178934097,0.4138372585177421,0.6550590378046047
5.0,200,0.00017506172362018616,0.0009253223433722869,9.06607350173392e-07,2.9963154001236507e-06,0.0002996807033850611,0.0025885313159846124,0.0018077319675578938,0.014337999484697744,1.2774321949575482e-06,3.2751540036550492e-06,0.003244175571381718,0.01492476855022462,0.3346977484598756,0.2954797046125432,0.16059008985757828,0.23779549449682236,0.9307031184434891,1.5245556628704078,6.435161022371533e-05,0.00030141227753395473,2.022142083352542e-06,5.092994559165862e-06,0.00022930430049972216,0.0010222608710139052,6.0673470782353185e-05,0.0002111253457727326,1.2990356790380882e-06,3.3242684104915816e-06,0.0004061850987130267,0.0009756187380176081,0.13432320155203342,0.08121875449738211,0.0813572145998478,0.1102052815258503,0.2563799127936363,0.4423328787088398
5.0,250,5.4971903232478366e-05,0.00017401319764901097,1.2626398619734863e-06,4.764130053587586e-06,0.0002054128607641784,0.0010277669073359065,0.00031069178378246654,0.0019996472519246294,1.7615461471126833e-06,4.581215089877728e-06,0.0008004120967043535,0.0033801483316363025,0.3160058095306158,0.21036419280865773,0.19759374484419823,0.25550614297389984,0.7366108953952788,1.049160522222521,0.00027076653836456173,0.0012384306372773986,3.255441497893101e-06,7.793472242239238e-06,0.0015025451410576418,0.006888133937268083,8.01527431614089e-05,0.0002819200362412871,1.590707205376901e-06,4.96198728580974e-06,0.00027471203264095193,0.0014191675141654132,0.144849304407835,0.07315543122272215,0.09129405952990055,0.12076922133564949,0.2831865057349205,0.32538109868764886
5.0,300,0.0001672192500500983,0.0008047111348491665,1.380222474620271e-06,4.750014429325605e-06,0.0009706094645026173,0.002505470001536678,0.00015747985144824421,0.0006747879137880659,2.637062632511125e-06,8.416351391359067e-06,0.0004792622557361044,0.0026221965063963396,0.3068507803231478,0.1652984716945005,0.1933462880551815,0.2803603857755661,0.5948561578989029,0.7700259184837358,0.00023278553805804712,0.001164596867345268,2.9292437509718013e-06,7.71621144597301e-06,0.000417528928770133,0.006593295628658923,0.00022006277386781264,0.0019026392797492232,2.962379906447498e-06,7.2784256786955824e-06,0.00019296320309455822,0.0006999691098679564,0.17374782532453537,0.11026773876237901,0.09736837446689606,0.14309731870889664,0.37196521461009974,0.4984038954973231
5.0,350,8.246016708411722e-05,0.00025479996545555903,1.8242758235026301e-06,6.081032996592122e-06,0.0003200607713337169,0.0015023128107879132,0.00039687962383613904,0.0025181456392446323,3.927066348386097e-06,1.0545697252622093e-05,0.00047314984289473515,0.006632799466476064,0.3467691972851753,0.19707869230220199,0.22179870679974556,0.29111336171627045,0.6778086990118026,0.9700121337175394,0.0004922840701389172,0.002785719292347552,2.335781010210919e-06,9.893051205504882e-06,0.0006605299654561397,0.013143023614002939,0.003478014178331887,0.02884119439348261,3.5795255255428523e-06,9.514506666432934e-06,0.0018007599117590113,0.028458012637602514,0.20689774807542563,0.11001465885222413,0.1293642483651638,0.18340562283992767,0.41313068717718127,0.5635970205068589
5.0,400,0.0001304440911562399,0.0006998227046368959,1.8364901031533944e-06,7.360154243912433e-06,0.00022199297559801517,0.002022360898781959,0.001783553909794126,0.010835657080576764,7.996600141631184e-06,2.0722901185616632e-05,0.004455430644429872,0.02202005195871056,0.37069415792822835,0.19074383115128235,0.2574925571680069,0.3158622086048126,0.7194364815950393,0.9195143157243751,0.00042409632630614606,0.0021379790100613198,2.9168667526606955e-06,9.377421169396344e-06,0.0006713101415180236,0.014152212961652965,0.0001083593852126243,0.0005127451220474494,4.185070273467846e-06,1.0686026076249943e-05,0.0004261975160211086,0.0007451003890269971,0.23925531435757874,0.12856191606835382,0.16653170809149742,0.20572657138109207,0.49354430139064787,0.6139875149726878
5.0,450,0.00015318826508185294,0.0006743080607534148,2.61993234180067e-06,9.686760532235328e-06,0.0007664722168710508,0.0018451466601011593,0.00010088838498113661,0.0002521355250204236,6.730423206401826e-06,2.046812519366757e-05,0.0004804815008964244,0.0011235006368000512,0.3975874942541122,0.16742160154474378,0.27707573026418686,0.3586960881948471,0.6713089942932128,0.9248118978738791,0.0001385981702473706,0.0004490702926130745,3.763576890442227e-06,1.3134096146263734e-05,0.00046531211250500456,0.0025715233035427873,0.0010690714423967295,0.005332570343128326,6.866011782343436e-06,1.9032037677287265e-05,0.002256217897525653,0.029555508179321507,0.28477454379200934,0.14683133778324967,0.17850923538208008,0.2591337710618973,0.5515948474407196,0.7756287288665772
5.0,500,0.00017994532248842172,0.0004934266632126641,3.073313628668949e-06,5.832850601495092e-06,0.0010679456945129422,0.0024129175463500126,0.00023102624233409442,0.0006221134760599612,7.204640935150944e-06,2.1144645568367816e-05,0.001705503369612644,0.002938151451772462,0.43968034982681276,0.17871456059065907,0.3042902275919914,0.4053094834089279,0.748198053240776,0.959731891155243,0.00047723001347773746,0.0022515834146656214,6.0450252714908205e-06,2.041740621123338e-05,0.0015682199965444351,0.007911310463413207,0.0009262011296183163,0.004587845989911068,6.960207407141753e-06,2.353429720059903e-05,0.0014381193407875675,0.02404790919068744,0.3085421296209097,0.15315593977973405,0.20115241035819054,0.2866612523794174,0.6182926416397094,0.6651275110244771
5.0,550,0.00014430778272737498,0.0007140257729486795,3.387417610807248e-06,1.1005772058263628e-05,0.00035422966212990485,0.002203947477306407,0.003844136275066777,0.018508433509858806,7.661181193285988e-06,2.389832560705622e-05,0.0039035922720468096,0.08684470008966043,0.48449884563684464,0.21348296964791574,0.3411436602473259,0.4343740940093994,0.8591549754142755,1.1248335254192356,0.00028556033258152533,0.0007987680647562925,3.957070057868946e-06,1.7098252792615818e-05,0.001867406611017724,0.004158021264525956,0.006047431932219302,0.028672857787104288,9.93326374472229e-06,2.4308641262078697e-05,0.01948906929948615,0.15185851869059905,0.3540431957691908,0.18309494801196816,0.21207639202475548,0.32457320392131805,0.6715958386659622,0.9884743762016298
