trajectory_length,unguided_nmse_q_mean,unguided_nmse_q_std,unguided_nmse_p_mean,unguided_nmse_p_std,guided_nmse_q_mean,guided_nmse_q_std,guided_nmse_p_mean,guided_nmse_p_std,unguided_hamres_mean,unguided_hamres_std,guided_hamres_mean,guided_hamres_std
50,0.28373157975030294,0.4456228925246555,17.9785347253399,42.77449374556837,0.7453459242941434,5.778792086547034,8.463811771111228,18.06274181889377,110.95157886743546,195.03977556874608,45.52941068708897,77.4491456867452
100,0.06959744375493265,0.09249898531190484,2.4174574973691123,3.840603218786295,0.05283984700727522,0.08828654537651762,1.6450278464638588,2.320344688579116,38.01244037926197,49.797238888689186,19.29567027568817,47.360088341091874
150,0.04765528231650249,0.11191555627246537,1.869886671712226,1.8869415389599034,0.09475823367752273,0.5354242489424538,2.979913515598882,9.771290860467195,27.34490657687187,42.65697224041528,257.1085066109896,1829.084640504644
200,0.8524991225371181,8.136575840845358,2.951002917866689,5.863517093858372,0.016453025298792067,0.021841213364551817,1.9587547784057104,1.7180579765544017,265.61003187894823,2403.067817545453,17.952632600665094,88.8433622942576
250,0.023592171169712208,0.03021717468141243,2.7585897361975964,2.6506843369801434,0.029241276324729126,0.07450967545598301,2.847366470501052,2.775155371435029,25.342476862668992,27.719210264504557,8.770408754944802,9.742996394317402
300,0.026810858309776715,0.09037311198389962,2.552320290963718,2.745197285556525,0.017600454888166486,0.028368656463313154,2.724232468134767,2.6735488650126675,22.376374379396438,28.49020610500681,28.216742985248565,198.40637820011355
350,0.5377599612060968,5.04385891416875,2.9056135580399194,5.511472579524992,0.046578737197217966,0.21287322081659488,2.502779107677041,3.0305966304216603,136.51951947689057,1053.2398974375371,10.29790695309639,21.83734312910641
400,0.03217978791969405,0.09800453760555483,2.1767522804809287,2.156370964165005,0.015712578635567093,0.02310548491847205,2.252340488986865,2.4109888158090573,25.553360929489134,31.356629038328254,7.494631135463715,7.600349880217074
450,0.03441437996600927,0.09397419846062839,2.481136071715733,3.209546568772526,0.04866359122769032,0.2550060660784768,3.568897237535964,10.59414078167614,22.20519655942917,24.4810866403368,8020.668143013716,78032.0673009276
500,0.02503433025537614,0.07202961840554396,2.62348434701112,5.349067639695228,0.08598295600010479,0.6622903926022896,2.640049921822743,3.183671898992258,4828.512356059551,47737.26306434207,782.9845007407665,5692.975729081346
550,0.019846619411598886,0.039682664931915294,2.8588530799682497,3.4169247320018714,0.021063502686954245,0.045752354217950444,2.528411490861737,2.9098034664606707,150.437159576416,1256.6355664724526,9.351490354537964,9.040691271974923
600,0.025848322203997656,0.06856224937888136,2.67181204642608,4.026340874176671,0.019766706244205415,0.04563890875796582,2.0794996880758325,2.1860402861740518,555.6167061281204,4759.455604739924,56.79471301317215,345.2531849012804
650,0.11052430683051397,0.7732029550827861,2.802228628365169,4.766772485990512,0.019731360266805456,0.04568643769079207,3.122059584732526,8.445323609566001,1302.472468483448,11341.95562552309,2531.085037021637,25072.39558232657
700,0.02135535180264462,0.0443551530436903,3.195584191534283,14.712691597427087,0.021273540037234254,0.051067804855635834,1.6056507842471388,1.4548504723235725,2400.91391463995,23599.935193876237,10.35320945262909,5.906766923907379
750,0.04848298608141156,0.1627531323184937,2.430384488355131,5.101191448327246,0.031157661438412983,0.08094995256100244,2.395322383239368,2.1270012936275076,40.67663091659546,106.64100104336089,12.588387703895568,10.868036614954223
800,0.027457039273360507,0.06318131812012974,2.289936101997898,2.387714811709562,0.035428377519199944,0.11556769277061586,2.0869771167289075,1.8152356276161077,96.61379961967468,578.296593400974,42.99392649173737,234.2914034918282
850,0.06219583394009924,0.24397884272312179,2.1865650797403156,2.23223663267191,0.02393915437139668,0.04832258044122349,2.0680106152752633,2.2869229087938376,378.812482047081,3438.74900011546,12.770118246078491,12.144739130663623
900,0.019381098556140813,0.06283434505647101,1.6973969502751443,1.5333102121281266,0.015009209443973753,0.02653234198045239,1.913515793716954,2.3955519284378584,154.6018983602524,1177.9617093698541,542.872455804348,5280.351350484486
950,0.029736941631749888,0.07969151102101188,1.9377196138971238,2.1522233425604815,0.10870357467078887,0.32860321242715074,2.2322438276860637,1.9892296818122879,131.35426901340486,695.0453813588813,395.1283928823471,2787.614064999469
1000,0.026606609403291778,0.05242142408126345,2.1011902838023038,2.3502492824812258,0.01913985554837733,0.03989876460689719,1.7766143860071808,1.762388871745241,37.83652660369873,39.07065645120545,15.436536436080933,13.248234496482977
