sigma,trajectory_length,unguided_nmse_q_mean,unguided_nmse_q_std,unguided_nmse_q_p25,unguided_nmse_q_median,unguided_nmse_q_p95,unguided_nmse_q_p99,unguided_nmse_p_mean,unguided_nmse_p_std,unguided_nmse_p_p25,unguided_nmse_p_median,unguided_nmse_p_p95,unguided_nmse_p_p99,unguided_hamres_mean,unguided_hamres_std,unguided_hamres_p25,unguided_hamres_median,unguided_hamres_p95,unguided_hamres_p99,guided_nmse_q_mean,guided_nmse_q_std,guided_nmse_q_p25,guided_nmse_q_median,guided_nmse_q_p95,guided_nmse_q_p99,guided_nmse_p_mean,guided_nmse_p_std,guided_nmse_p_p25,guided_nmse_p_median,guided_nmse_p_p95,guided_nmse_p_p99,guided_hamres_mean,guided_hamres_std,guided_hamres_p25,guided_hamres_median,guided_hamres_p95,guided_hamres_p99
0.0,100,0.0004008017827238985,0.00372581065730676,9.466656223482387e-07,4.144055901887216e-06,0.0005344795046223275,0.004695062932092543,0.006398221690434135,0.07002089371543413,2.0204371705795333e-06,7.276654503357297e-06,0.001050576102462368,0.06800053039946322,764.0957064414024,1341.628626243541,105.5283432006836,320.66905212402344,3178.029113769529,5081.807788085937,0.00026162227681631253,0.0030218756269951076,4.053791167060122e-07,1.5001797359671188e-06,0.0001632542278336527,0.0016242616077886765,0.00021066742688881593,0.0016749112955436695,9.269234845159229e-07,3.0085085110053487e-06,0.0003726677391527553,0.0034508350200667236,245.2073230576515,478.53644352993996,9.573600053787231,61.19600868225098,1263.110675048828,2534.191899414061
0.5,100,0.0004008017827238985,0.00372581065730676,9.466656223482387e-07,4.144055901887216e-06,0.0005344795046223275,0.004695062932092543,0.006398221690434135,0.07002089371543413,2.0204371705795333e-06,7.276654503357297e-06,0.001050576102462368,0.06800053039946322,764.0957064414024,1341.628626243541,105.5283432006836,320.66905212402344,3178.029113769529,5081.807788085937,0.0001898241658998735,0.0016274977431081851,2.7558431080366634e-07,1.3297304179982536e-06,0.00024941782048052156,0.0018512291077662966,5.252383271438822e-05,0.0003787344571289857,4.26739257178037e-07,1.8050357618367048e-06,7.139094454443756e-05,0.0010680408476842463,147.17603932231665,292.2000735408555,4.7089009284973145,34.795515060424805,685.8122100830074,1451.7671618652323
1.0,100,0.0004008017827238985,0.00372581065730676,9.466656223482387e-07,4.144055901887216e-06,0.0005344795046223275,0.004695062932092543,0.006398221690434135,0.07002089371543413,2.0204371705795333e-06,7.276654503357297e-06,0.001050576102462368,0.06800053039946322,764.0957064414024,1341.628626243541,105.5283432006836,320.66905212402344,3178.029113769529,5081.807788085937,0.00011007666981621865,0.0006157465822426399,1.9125681503234509e-07,6.491881891810693e-07,0.0004938925082880005,0.0018628361344892855,0.00015007515449914026,0.001655966035273313,3.77844936342265e-07,1.0390912967536248e-06,8.796800207339261e-05,0.0008315290889183851,21.316009905710818,41.90705293600283,1.5982153713703156,5.922298192977905,88.52042350769037,257.2091497802732
2.0,100,0.0004008017827238985,0.00372581065730676,9.466656223482387e-07,4.144055901887216e-06,0.0005344795046223275,0.004695062932092543,0.006398221690434135,0.07002089371543413,2.0204371705795333e-06,7.276654503357297e-06,0.001050576102462368,0.06800053039946322,764.0957064414024,1341.628626243541,105.5283432006836,320.66905212402344,3178.029113769529,5081.807788085937,0.0003347345199796804,0.003224624346921661,1.7633212026646612e-07,6.618811615454961e-07,0.000121500992636135,0.0013100341922955131,0.007536862873488926,0.10519915091966142,2.869412607728567e-07,7.995180201048775e-07,0.0001158137591505875,0.002408419174752345,5.920988621227443,11.753647674616099,0.6709316521883011,2.2222704887390137,20.549150085449174,55.24191009521457
3.0,100,0.0004008017827238985,0.00372581065730676,9.466656223482387e-07,4.144055901887216e-06,0.0005344795046223275,0.004695062932092543,0.006398221690434135,0.07002089371543413,2.0204371705795333e-06,7.276654503357297e-06,0.001050576102462368,0.06800053039946322,764.0957064414024,1341.628626243541,105.5283432006836,320.66905212402344,3178.029113769529,5081.807788085937,6.2747087202107e-05,0.00041044489458078395,3.5172326053544547e-07,8.680273212206337e-07,0.00016230673074773462,0.0015527019297896026,5.2212124271565004e-05,0.0003023511630937267,2.6809572588345005e-07,6.893818670341916e-07,7.065630812029689e-05,0.0014277051366735944,1.9834985039755701,2.598905443747409,0.4068913832306862,1.0655345916748047,6.8956521511077815,10.69361701965329
5.0,100,0.0004008017827238985,0.00372581065730676,9.466656223482387e-07,4.144055901887216e-06,0.0005344795046223275,0.004695062932092543,0.006398221690434135,0.07002089371543413,2.0204371705795333e-06,7.276654503357297e-06,0.001050576102462368,0.06800053039946322,764.0957064414024,1341.628626243541,105.5283432006836,320.66905212402344,3178.029113769529,5081.807788085937,0.000390846675679703,0.0029852035297683642,4.605930150171366e-07,1.3130043832787063e-06,0.00023980234279928527,0.011575168883805687,1.1585888687858635e-05,7.993624105609243e-05,2.0893062417440874e-07,6.197470343521918e-07,2.0537831454093675e-05,8.832922068383088e-05,0.4935776138678193,0.5738455817195186,0.1430608667433262,0.29657773673534393,1.4444090485572776,3.0583571529388394
7.0,100,0.0004008017827238985,0.00372581065730676,9.466656223482387e-07,4.144055901887216e-06,0.0005344795046223275,0.004695062932092543,0.006398221690434135,0.07002089371543413,2.0204371705795333e-06,7.276654503357297e-06,0.001050576102462368,0.06800053039946322,764.0957064414024,1341.628626243541,105.5283432006836,320.66905212402344,3178.029113769529,5081.807788085937,0.000258139157599911,0.0022186668197932214,8.398883000161338e-07,2.7244312612444413e-06,0.0001677070529268037,0.0025310028628112665,0.000260418595747099,0.003189929215471151,2.396007550483533e-07,6.391617618552057e-07,4.182613857628856e-05,0.0007556129590385254,0.3538116752821952,0.39041175601963407,0.12005165591835976,0.2123745009303093,1.2421438217163077,1.6728835058212226
10.0,100,0.0004008017827238985,0.00372581065730676,9.466656223482387e-07,4.144055901887216e-06,0.0005344795046223275,0.004695062932092543,0.006398221690434135,0.07002089371543413,2.0204371705795333e-06,7.276654503357297e-06,0.001050576102462368,0.06800053039946322,764.0957064414024,1341.628626243541,105.5283432006836,320.66905212402344,3178.029113769529,5081.807788085937,0.0002902831395991278,0.001885600708314816,2.1756570408272084e-06,6.991147521026505e-06,0.000825057511383475,0.0043437899397604,0.00013041305780316442,0.0013466028396979552,3.0484814172408735e-07,9.054211960487926e-07,6.90287682792435e-05,0.0012407671287155547,0.2965370483137667,0.6703473363126945,0.10936537757515907,0.17138613760471344,0.7364727199077606,1.5740948486328117
15.0,100,0.0004008017827238985,0.00372581065730676,9.466656223482387e-07,4.144055901887216e-06,0.0005344795046223275,0.004695062932092543,0.006398221690434135,0.07002089371543413,2.0204371705795333e-06,7.276654503357297e-06,0.001050576102462368,0.06800053039946322,764.0957064414024,1341.628626243541,105.5283432006836,320.66905212402344,3178.029113769529,5081.807788085937,0.003615592425938393,0.0258420135091664,6.720929948788512e-06,2.525107946993644e-05,0.002323481507911514,0.11481516565555777,5.4329384952706594e-05,0.0005788382154157162,3.660519126832266e-07,9.59865280057476e-07,4.502116629196335e-05,0.00018616105833902814,0.2880027570948005,0.2810798275027744,0.13936736062169075,0.2013334184885025,0.7507405072450635,1.5424923706054663
20.0,100,0.0004008017827238985,0.00372581065730676,9.466656223482387e-07,4.144055901887216e-06,0.0005344795046223275,0.004695062932092543,0.006398221690434135,0.07002089371543413,2.0204371705795333e-06,7.276654503357297e-06,0.001050576102462368,0.06800053039946322,764.0957064414024,1341.628626243541,105.5283432006836,320.66905212402344,3178.029113769529,5081.807788085937,0.007005323590092438,0.051844039161657834,1.2891811118343382e-05,4.6956645249885975e-05,0.005423490062839415,0.17501875696244712,6.473930723156327e-05,0.0007870578834522322,5.579004245682954e-07,1.1569917215120005e-06,2.518197269863763e-05,0.0002858083695419234,0.38296778151765465,0.35057091622410314,0.18425166979432106,0.268706277012825,1.0117215871810905,1.9396915316581702
