trajectory_length,unguided_mse_qpos_mean,unguided_mse_qpos_std,unguided_mse_mom_mean,unguided_mse_mom_std,unguided_mse_total_mean,unguided_mse_total_std,unguided_mse_energy_mean,unguided_mse_energy_std,guided_mse_qpos_mean,guided_mse_qpos_std,guided_mse_mom_mean,guided_mse_mom_std,guided_mse_total_mean,guided_mse_total_std,guided_mse_energy_mean,guided_mse_energy_std
600,0.011072382469503764,0.09526007868610203,0.06310611287497926,0.4743103946199773,0.07417849534448302,0.5669196764881772,0.48095447,8.472499,0.0017528533330702584,0.006340637758958582,0.012696948466447786,0.042749879338802775,0.014449801799518044,0.04795941801231627,0.07026303,0.7515506
650,0.012161779870729635,0.08119343027656266,0.06946834324081518,0.38319174392222666,0.08163012311154481,0.438644524201997,0.245569,2.3028803,0.0018215249644756863,0.007963814320965407,0.015645323150843778,0.06570772251424037,0.017466848115319462,0.07272013876803107,0.08005301,0.94944364
700,0.02473901430664774,0.2475840149117088,0.1360382651219388,0.7898493466966584,0.16077727942858655,0.9697772370092599,1.1351724,26.846973,0.003615125216595124,0.02816665340463499,0.025849646199573688,0.08369832769482881,0.02946477141616881,0.10095667340849718,0.056787964,0.5030015
750,0.01624300225303636,0.1621394114245124,0.11385366587021534,0.3573578478215746,0.1300966681232517,0.4654491037380863,0.17291644,1.6974821,0.0026937713147399964,0.009102927693235601,0.03300986754155887,0.08401176173626795,0.035703638856298875,0.09094476889875694,0.062146384,0.49248716
800,0.019400516431054563,0.11184425838146844,0.15603731220641578,0.6657774755488602,0.17543782863747032,0.7586227913336249,0.37845436,4.7228594,0.004368954426194392,0.021096035734308988,0.04437553394013061,0.10607997917825066,0.048744488366325,0.11820381714686093,0.078377545,0.5083205
850,0.024941031715023064,0.14861058928011112,0.2353563315072302,0.8866123700839674,0.2602973632222532,0.9963304747501073,0.6787401,8.925427,0.005558406465970842,0.034317429967336256,0.06914077687278368,0.1924721839411196,0.0746991833387545,0.21003231603852923,0.12387816,1.0615028
900,0.029071268345483983,0.18034752978873908,0.3288223331611893,1.2631463932699194,0.35789360150667326,1.392438262272936,0.49801886,4.5242147,0.007008941749686233,0.03113693743119743,0.11686070592703761,0.4503324688392139,0.12386964767672384,0.47351438446406496,0.12296179,0.7244831
950,0.03667264915395489,0.17693346146698433,0.40661878034928706,1.6223897672445964,0.4432914295032419,1.7660587114616801,0.851714,8.450602,0.011930085140265013,0.08248884406494286,0.18335349372489787,0.8563569579018121,0.1952835788651629,0.9091578466551202,0.43587187,5.819165
1000,0.03871669069845104,0.15683767321822525,0.6048870490722122,2.214640972702066,0.6436037397706633,2.3337600947030057,0.6929481,5.3748446,0.010515012638628363,0.03297334555169338,0.2364775591172179,0.8930267389989839,0.24699257175584632,0.917312549330929,0.2167999,1.2924773
1050,0.06191979050615138,0.5013912019258514,0.6333656759041472,1.7316431458820167,0.6952854664102983,1.976284088431315,39.674545,1201.9272,0.014971990619063938,0.051949276579967736,0.3135853120223511,0.9986987206512521,0.328557302641415,1.035088813066344,0.29770166,1.3545529
1100,0.03012453077586131,0.08861674377217221,0.6487482689617665,1.6404029302699235,0.6788727997376277,1.7176086482282045,0.48801467,1.8028852,0.01572094202005397,0.04514680693247876,0.37179263890639935,0.7964875534768527,0.3875135809264533,0.8260424506355634,0.27626956,0.6721739
1150,0.04854220128766223,0.20278474322778156,0.9226281692335604,2.2245811456047933,0.9711703705212225,2.3853444878998955,0.8530622,5.8930216,0.025106250080872205,0.053258633572795464,0.6311791110480388,1.0090561955348285,0.6562853611289111,1.044801950070997,0.47599572,1.2780583
1200,0.06674565576256333,0.20020020466385233,1.35370806271759,2.3020735984219156,1.4204537184801531,2.4400607651847213,1.5514212,9.869414,0.04139621187898254,0.0835129530715931,1.061973830614177,1.5061240216831897,1.1033700424931598,1.5624117587519406,0.8023733,1.2581719
1250,0.08214147718376046,0.25793207139499863,1.861552914657151,2.6154796248190575,1.9436943918409115,2.7611556939050357,10.4486265,276.3761,0.05746305671471536,0.0993296101501071,1.5236040503933386,1.8523930212767148,1.5810671071080542,1.921586948915509,1.2930932,1.7185181
1300,0.10908805547985775,0.24579857099456026,2.674292523935811,3.2970757303863962,2.783380579415669,3.4427446404702535,2.7653942,7.122318,0.08699345862509095,0.14304347280613863,2.29075627304805,2.779783592046089,2.3777497316731404,2.8948962179867843,2.2242198,2.6905541
1350,0.13373886450196285,0.34045675238803,3.3960128929816524,3.702191462690327,3.529751757483615,3.8870796549249733,64.12476,1883.0889,0.09638477814142918,0.14009017409566393,2.7632439091406726,3.0882403799057174,2.8596286872821013,3.2116152983714943,3.9088182,3.9063067
1400,0.13514337812018204,0.30097064752418,3.5935769315799435,4.2889887218025065,3.7287203097001256,4.5074804750752175,8.491832,13.8207,0.08976054116149235,0.1465134425024239,2.768847727108717,3.2117119815542337,2.858608268270209,3.3441215629937386,7.035803,7.0029893
1450,0.16775068211287225,0.5944061597241004,4.417836364648505,4.945420357425031,4.585587046761376,5.231603641787362,1315.0405,41168.58,0.11417922925161769,0.1644463314311725,3.693311280753852,4.207605048030497,3.8074905100054703,4.364381935586114,11.123404,9.378363
1500,0.25701564806703636,0.5269265181216111,6.9646326197299295,6.933437010911203,7.221648267796965,7.2816390767781805,87.781265,1824.7096,0.21720277117953077,0.23866400044700217,7.139270529541928,6.141962323409798,7.356473300721459,6.36922946614313,17.18479,12.902357
