combo,system,policy,length,num_samples,seed,sample_idx,ung_nmse_q,gui_nmse_q,d_nmse_q,ung_nmse_p,gui_nmse_p,d_nmse_p,ung_hamres,gui_hamres,d_hamres
3dof_sinusoidal_L50_N100_seed10,3dof,sinusoidal,50,100,10,67,8.043829294557948,6.87837382381117,-1.1654554707467781,0.5882981059455024,0.12485221540612805,-0.4634458905393743,0.5070791244506836,0.017381032928824425,-0.48969809152185917
3dof_sinusoidal_L50_N100_seed10,3dof,sinusoidal,50,100,10,68,90.23800370138099,699.8749719244703,609.6369682230893,1.9401327948324136,0.4059300987217529,-1.5342026961106607,0.46025368571281433,0.024022819474339485,-0.43623086623847485
3dof_sinusoidal_L50_N100_seed10,3dof,sinusoidal,50,100,10,69,7.653543848738949,5.587016746605937,-2.066527102133012,0.32043947270224754,0.12367937690664411,-0.19676009579560344,0.39158040285110474,0.02029740810394287,-0.37128299474716187
3dof_sinusoidal_L50_N100_seed10,3dof,sinusoidal,50,100,10,70,4.678797065387926,5.385467640551677,0.7066705751637512,31.110057898048073,2.0962872654943436,-29.01377063255373,0.04658127203583717,0.008914033882319927,-0.037667238153517246
3dof_sinusoidal_L50_N100_seed10,3dof,sinusoidal,50,100,10,71,4.838448030295932,3.588197916756647,-1.2502501135392845,747.910155271947,153.15142878447725,-594.7587264874697,1.0110359191894531,0.8354429006576538,-0.17559301853179932
3dof_sinusoidal_L50_N100_seed10,3dof,sinusoidal,50,100,10,72,16.298570979431915,14.414912227227509,-1.883658752204406,11.085185478999072,6.346744556955504,-4.738440922043568,0.3010939955711365,0.1443009078502655,-0.15679308772087097
3dof_sinusoidal_L50_N100_seed10,3dof,sinusoidal,50,100,10,73,369.7924870001498,5.925480964205825,-363.867006035944,0.07785482366848995,0.010023764278728637,-0.0678310593897613,0.4846287667751312,0.02305634878575802,-0.4615724179893732
3dof_sinusoidal_L50_N100_seed10,3dof,sinusoidal,50,100,10,74,4.361355579532364,1.442021566025713,-2.919334013506651,17.63411794426804,4.957135598177809,-12.676982346090233,0.1976744383573532,0.10387074947357178,-0.09380368888378143
3dof_sinusoidal_L50_N100_seed10,3dof,sinusoidal,50,100,10,75,3.146915816304856,2.903053097301059,-0.24386271900379697,0.17287909610850827,0.06726491619647099,-0.10561417991203728,0.35070157051086426,0.02445034310221672,-0.32625122740864754
3dof_sinusoidal_L50_N100_seed10,3dof,sinusoidal,50,100,10,76,15.414896154181164,4.47767124584984,-10.937224908331324,0.3606124323022619,0.07282136028267634,-0.2877910720195856,0.4647008180618286,0.11292783915996552,-0.3517729789018631
