trajectory_length,baseline_mse_qpos,baseline_mse_mom,baseline_mse_total,guided_mse_qpos,guided_mse_mom,guided_mse_total,mse_improvement_pct,training_energy_mean,training_energy_std,baseline_energy_mean,baseline_energy_std,guided_energy_mean,guided_energy_std
1050,0.04443591308217551,0.5505524732341639,0.5949883863163394,0.013174416961907926,0.28268362199276015,0.29585803895466806,50.2749892672076,3.838821161240339,16.26706986732002,5.262839317321777,13.511195182800293,5.2671284675598145,13.509054183959961
1100,0.03963358009018075,0.6767713785616207,0.7164049586518015,0.017157945396756497,0.3926144256451566,0.4097723710419131,42.80157247751866,1.0119876089692115,13.936582514316367,6.07299280166626,13.173187255859375,6.0762810707092285,13.171728134155273
1150,0.06116348780726989,0.9021552387520995,0.9633187265593693,0.02600183811291484,0.6416157392286532,0.667617577341568,30.69608646288236,3.3096690595243126,15.633956653488493,6.126723766326904,12.786137580871582,6.129673004150391,12.783021926879883
1200,0.07172660500559001,1.4338506701988656,1.5055772752044556,0.04506333602478484,1.147926815463894,1.1929901514886787,20.761944860872582,4.094124379009008,16.57379916624378,6.762982368469238,11.938316345214844,6.7654547691345215,11.932690620422363
1250,0.0880839618537617,1.9822044835251014,2.0702884453788633,0.06242592932645384,1.6685024096374668,1.7309283389639205,16.391923897002663,4.431941568255424,14.563128677394337,7.258901119232178,11.109420776367188,7.25992488861084,11.104485511779785
