trajectory_length,unguided_rl2_qpos_mean,unguided_rl2_qpos_std,unguided_rl2_mom_mean,unguided_rl2_mom_std,unguided_rl2_total_mean,unguided_rl2_total_std,unguided_rl2_energy_mean,unguided_rl2_energy_std,guided_rl2_qpos_mean,guided_rl2_qpos_std,guided_rl2_mom_mean,guided_rl2_mom_std,guided_rl2_total_mean,guided_rl2_total_std,guided_rl2_energy_mean,guided_rl2_energy_std
600,0.10324963785399419,0.13243614659737618,0.07835465536188023,0.11933726495911744,0.0908021466079372,0.10031494141049864,0.028796606,0.06101325,0.1341417509467351,0.22105620687930702,0.0931093439077937,0.17630189400244073,0.11362554742726441,0.15367901596276715,0.03754772,0.07170861
650,0.13807383823130895,0.20708274050856545,0.070927727079415,0.05767761816216164,0.10450078265536195,0.11956411008019549,0.027336841,0.07419023,0.1307215026755031,0.1608565188254782,0.07915213170377562,0.09090093013411683,0.10493681718963935,0.1129297989851774,0.02582093,0.041314714
700,0.13916248995604877,0.2461725292825587,0.08358808736991545,0.08661208341175794,0.11137528866298212,0.14957707764526018,0.034999352,0.07514116,0.12616039995848008,0.20143989529060305,0.08175565964411534,0.0779252912245075,0.10395802980129769,0.13005463488026078,0.035928175,0.07738915
750,0.15894917323310287,0.3187229598823219,0.08914635571824622,0.09522240338498136,0.12404776447567457,0.17705116494928827,0.031342357,0.050242174,0.1211545939967824,0.2721723147550155,0.08407180586950908,0.11495424313708331,0.10261319993314574,0.15768425940470224,0.03066916,0.05236486
800,0.18728903637394126,0.2379347673605536,0.1243600669625356,0.14756418622145437,0.15582455166823844,0.1675198944350904,0.037098784,0.05948479,0.16198889325567348,0.20869954049537043,0.11934687077826829,0.14061721824844303,0.14066788201697086,0.14506668961463942,0.03551882,0.064990595
850,0.16449345557696177,0.21218033318473453,0.11745573746115522,0.14258174830582043,0.1409745965190585,0.14674337891468378,0.031948272,0.04132149,0.16278923650819238,0.19616896298449726,0.12725524974535582,0.1858298843068041,0.1450222431267741,0.1575744043164084,0.04807486,0.079123385
900,0.20994275130592857,0.33251708297617943,0.14270937401049616,0.17665027413276763,0.17632606265821238,0.21519315649456744,0.046740953,0.11016278,0.20363732969820575,0.25956347487455295,0.1515717929393686,0.21210666137960202,0.17760456131878719,0.20227868918029185,0.042737328,0.061919425
950,0.18959104458477383,0.2478850944965188,0.162089885203258,0.20570259874163516,0.17584046489401595,0.19047277797766438,0.05647167,0.1032088,0.15929226849469033,0.17217602803288462,0.14878567793183223,0.21896103676752132,0.15403897321326127,0.174865008868146,0.049012117,0.07901071
1000,0.2315650569133028,0.40859284708177335,0.19201046817592712,0.23420715009862642,0.21178776254461493,0.2636104477147602,0.051053505,0.13836348,0.22250108737367738,0.3423770102396391,0.16497403995441526,0.1872787702084114,0.19373756366404632,0.23035808072121253,0.06355645,0.12209033
1050,0.2084406487375795,0.24359734944853403,0.19553501598058673,0.25750081361275895,0.20198783235908307,0.20714940553722494,0.057767726,0.083297886,0.2133863134291659,0.2462123444548133,0.20113544122877605,0.27415105519511485,0.207260877328971,0.22994095599374742,0.07768076,0.2027661
1100,0.2866551892530876,0.34211880968342073,0.2592236975910611,0.33822940016820296,0.2729394434220744,0.2993134426215279,0.07464552,0.23636283,0.27904909557792323,0.36854238184688126,0.24122497717661587,0.34396576478984475,0.26013703637726954,0.3017078680703079,0.093417875,0.2228625
1150,0.34325232768450603,0.41345723202442053,0.2729687543044301,0.30845673591363665,0.30811054099446805,0.30572404948389065,0.09024778,0.18467247,0.3479805917999434,0.48196356404129137,0.2690303705867036,0.30867644889098067,0.30850548119332344,0.3599266118347421,0.07878122,0.1422469
1200,0.47619078799249226,0.5236186870878983,0.37648247738086515,0.31350814265043864,0.42633663268667876,0.3655759881059197,0.14987068,0.3218826,0.39703323477740654,0.4716795486524289,0.32480921374682853,0.2975706804838088,0.36092122426211753,0.3250573145264565,0.1263525,0.21655132
1250,0.6834266950032827,0.8470219893012013,0.5409960460703729,0.510900585526344,0.6122113705368278,0.5803498827099334,0.19831337,0.30922538,0.6035316846721291,0.518356752333743,0.4553841242022122,0.3512214461241714,0.5294579044371706,0.3725820727954412,0.16598,0.33259952
1300,0.9200818196289259,0.6222142381798702,0.6642100064513089,0.44489465323201194,0.7921459130401174,0.4580960689386043,0.5578567,1.1535498,0.9794653227013259,0.6197113184247818,0.7058822951395317,0.4550242037808508,0.8426738089204288,0.45173695155807764,0.56258,1.23777
1350,0.9592781910835939,0.5459125037079084,0.6437769639003399,0.3253030126017812,0.8015275774919669,0.36384545795832524,0.66647017,1.1170033,1.0376764701929622,1.1892012396141751,0.655016070693505,0.3904674093188539,0.8463462704432335,0.653159676637655,0.7122977,1.3791181
1400,1.0323038598713201,0.7450739559301981,0.68770622737899,0.373835814668325,0.8600050436251552,0.4966682113185295,1.0713342,1.6035585,1.0178394576254761,0.716216881950276,0.707508180014421,0.4092573906451502,0.8626738188199485,0.4764345444896749,0.96001136,1.2690607
1450,1.0415568056698534,0.8568969950077544,0.7036916599102017,0.39845065634130844,0.8726242327900277,0.49733215143607534,1.6277635,1.9272302,1.0483589616397604,0.6490087768913237,0.7101719281126845,0.3689090857356758,0.8792654448762224,0.39557928653035856,1.4599829,2.1096425
1500,1.0091815858666424,0.38935836316371214,0.6682326274118495,0.27756852036430196,0.8387071066392461,0.2511969505737776,2.4951212,2.1668487,1.0285441126365464,0.48843002026485544,0.6113120332887686,0.26866141828083184,0.8199280729626576,0.2988847815624452,2.442176,2.201145
