trajectory_length,unguided_mse_qpos_mean,unguided_mse_qpos_std,unguided_mse_mom_mean,unguided_mse_mom_std,unguided_mse_total_mean,unguided_mse_total_std,unguided_mse_energy_mean,unguided_mse_energy_std,guided_mse_qpos_mean,guided_mse_qpos_std,guided_mse_mom_mean,guided_mse_mom_std,guided_mse_total_mean,guided_mse_total_std,guided_mse_energy_mean,guided_mse_energy_std
950,0.008283543353248749,0.030834949306648287,0.13337241970062644,0.26491746334918415,0.14165596305387518,0.28322208651467556,0.1371494,0.6310763,0.007859711656991489,0.026640830989117178,0.13037610864894436,0.26099930112137515,0.1382358203059358,0.275669218450532,0.15193267,0.92075247
1000,0.01231466806109127,0.051466828548897336,0.1951542915631894,0.40987102872411674,0.20746895962428066,0.43912440771093164,0.2507478,2.3920383,0.012156655230406968,0.05081892286539867,0.19103174793530273,0.4032631279275459,0.2031884031657097,0.4330100670526751,0.25230655,2.4773166
1050,0.015484564537833935,0.053544955288740044,0.24398078688647723,0.5160345842883844,0.25946535142431115,0.5535280897835217,0.20539482,0.6222572,0.01492849981683756,0.05273268836572948,0.23532302291095883,0.4807283510907348,0.25025152272779644,0.5175392229907689,0.21264134,0.6270778
1100,0.01435741318510766,0.06124163870770511,0.24828260249890144,0.4374458487257309,0.2626400156840091,0.4808917834407766,0.25904548,1.3113757,0.013862247604508385,0.06049493673745695,0.24805508377848046,0.4480047604540506,0.26191733138298884,0.4918084154625418,0.26635376,1.3388904
1150,0.01963543477493578,0.0671966842357017,0.39844674210594305,0.6784242519331327,0.41808217688087884,0.730032920954053,0.36089,0.651601,0.018436798125039358,0.0687151754217461,0.3794717090499818,0.6658219673128548,0.39790850717502113,0.7189803138878483,0.37206706,0.6866865
1200,0.01900210851991232,0.048240892684048145,0.50223445461684,0.6546637703931546,0.5212365631367523,0.687663948102545,0.5411378,0.6523145,0.01764595726589904,0.04875155810573404,0.46484862180997777,0.6294134146407584,0.48249457907587684,0.6625403575983025,0.54880434,0.6380579
1250,0.01857420616186352,0.026422531008921456,0.703279925722489,0.7211144020822534,0.7218541318843525,0.7447194422770268,0.78084785,0.9367722,0.016401951824138936,0.0237225453469164,0.6339709525392122,0.6580759963091612,0.6503729043633512,0.6795040951791687,0.779706,0.9366545
1300,0.01925191898688434,0.021090047312972565,0.8502739128401994,0.728389009896306,0.8695258318270838,0.7485561274164598,1.065211,1.2752736,0.01874695673063256,0.02119108359946643,0.8348454753422131,0.739819566070716,0.8535924320728457,0.760127280888938,1.0557083,1.2126638
1350,0.025673812213218246,0.031009227876448033,1.1197091151102136,1.0200668593272655,1.145382927323432,1.0499552534013425,1.5495772,4.870769,0.025332066241822437,0.0312639490363068,1.103929262186248,1.0152230760688075,1.1292613284280706,1.0454047954542776,1.527107,4.601466
1400,0.03377294614141748,0.04114351880668855,1.4556382347976236,1.2706306779921814,1.4894111809390411,1.3099138459442543,1.9519774,6.116002,0.0338306311163979,0.04215409080401967,1.4683167662654126,1.3275936335205454,1.5021473973818105,1.3679379160364495,1.9909136,5.822458
1450,0.0441626777043867,0.052615853855603835,1.8780918261490325,1.5976744068304396,1.9222545038534196,1.646268462029327,2.5624244,8.789647,0.043421511411596114,0.05201550781122901,1.8832689992009362,1.6323880752384938,1.9266905106125323,1.6803722915743045,2.608561,8.281986
1500,0.05639104014988094,0.05100430090899952,2.262425582175688,1.6672133906732007,2.3188166223255684,1.7126412566224627,2.9206402,7.1841846,0.05615203558333046,0.05329069078948844,2.3328751885386176,1.8726765320978587,2.389027224121948,1.9207713123303616,2.9811685,6.5923276
