trajectory_length,unguided_rl2_qpos_mean,unguided_rl2_qpos_std,unguided_rl2_mom_mean,unguided_rl2_mom_std,unguided_rl2_total_mean,unguided_rl2_total_std,unguided_rl2_energy_mean,unguided_rl2_energy_std,guided_rl2_qpos_mean,guided_rl2_qpos_std,guided_rl2_mom_mean,guided_rl2_mom_std,guided_rl2_total_mean,guided_rl2_total_std,guided_rl2_energy_mean,guided_rl2_energy_std
1050,0.21106002328264303,0.21342465826688198,0.1870812099196081,0.18346283173875189,0.19907061660112557,0.1790349462214718,0.06450221,0.12118479,0.22617511126606835,0.26308357194254545,0.19049931949488288,0.21370513709714747,0.20833721538047562,0.2091532471412935,0.079891145,0.14767553
1100,0.27335036495574383,0.3061243471587258,0.23313849814928356,0.24919247222659083,0.25324443155251364,0.2482775974527802,0.06197984,0.09294805,0.24156777393243922,0.26284290710069147,0.21567248567481925,0.23651236045728183,0.2286201298036292,0.21695890511048854,0.06761459,0.09609673
1150,0.3115845133723172,0.31528602073668766,0.257511991586139,0.24163299291443188,0.2845482524792281,0.24585424168583475,0.06977038,0.09886259,0.28312651547698314,0.2784098317519644,0.2576140009369468,0.24290207056681024,0.270370258206965,0.23072285068652595,0.081336714,0.11014835
1200,0.39623712975265407,0.4185270738714536,0.32463049471332456,0.3401766511545728,0.36043381223298937,0.3393886862195163,0.0967791,0.17230128,0.34430965695152743,0.32478723061119746,0.28247859481120263,0.23448766265632853,0.31339412588136506,0.2436117324428623,0.10541504,0.14819564
1250,0.5501657022846049,0.43258015809323586,0.4321030263119839,0.36759054265156976,0.4911343642982943,0.36066682379415393,0.14664209,0.22515042,0.41592253757544084,0.29129505963423463,0.3575978123478258,0.308135656771275,0.38676017496163323,0.2683715363437625,0.13511004,0.17678946
1300,0.558923515656852,0.3763161110875034,0.42122207066990813,0.2783471552288368,0.4900727931633801,0.291054630217635,0.11348146,0.11397677,0.5738151486511264,0.4486717912517127,0.43021759600570725,0.3157022846224893,0.5020163723284168,0.3611781536702004,0.12153343,0.13044396
1350,0.604081584554863,0.3116357528591139,0.47089547988969277,0.28136916968174186,0.537488532222278,0.27151820732042276,0.18280834,1.0003979,0.6169298086615491,0.35745759825787604,0.46415362007671307,0.24728758564519496,0.5405417143691311,0.2663523161609047,0.19341916,0.86298734
1400,0.6451978520631636,0.3104595659854752,0.48265641862085057,0.23176849529909932,0.5639271353420071,0.23783040149008827,0.14986247,0.14794472,0.6825837706022759,0.45774067422640774,0.5284711284095592,0.3629107720411751,0.6055274495059176,0.34398365497164946,0.14308478,0.12277753
1450,0.7062985174842008,0.40608080979260175,0.5016417261142643,0.22346665633400667,0.6039701217992326,0.27200775642876535,0.16549703,0.21457507,0.6582986700523631,0.2936380627930897,0.4790085154069771,0.18661858435388554,0.5686535927296701,0.20474097938233515,0.16404694,0.22139475
1500,0.7318490630556471,0.33673605051359246,0.5225415694943671,0.20744123295475947,0.6271953162750071,0.22248344868799802,0.28972584,0.55964214,0.7778702369428381,0.42351882386569933,0.5015664479884628,0.20854430587164347,0.6397183424656504,0.2602245602995656,0.21898742,0.3339875
