combo,system,policy,length,num_samples,seed,sample_idx,ung_nmse_q,gui_nmse_q,d_nmse_q,ung_nmse_p,gui_nmse_p,d_nmse_p,ung_hamres,gui_hamres,d_hamres
2dof_sinusoidal_L50_N100_seed10,2dof,sinusoidal,50,100,10,46,0.2578309674799305,0.03576217899090173,-0.22206878848902878,99558.23197830115,153.25383563786795,-99404.97814266328,1.552613377571106,0.00671011209487915,-1.5459032654762268
2dof_sinusoidal_L50_N100_seed10,2dof,sinusoidal,50,100,10,47,1.0710189310199205,0.022528015596387563,-1.048490915423533,108.18813268630271,5.975549331968801,-102.2125833543339,6.059453964233398,0.3458485007286072,-5.713605463504791
2dof_sinusoidal_L50_N100_seed10,2dof,sinusoidal,50,100,10,48,0.022303581388010647,0.004788520150286446,-0.0175150612377242,31.031508495955308,15.654181504756782,-15.377326991198526,2.438781499862671,0.0933605432510376,-2.3454209566116333
2dof_sinusoidal_L50_N100_seed10,2dof,sinusoidal,50,100,10,49,0.025133888544926083,0.0004381735418563538,-0.02469571500306973,15.740376138175883,0.6532183687704465,-15.087157769405437,2.1302695274353027,0.10282641649246216,-2.0274431109428406
2dof_sinusoidal_L50_N100_seed10,2dof,sinusoidal,50,100,10,50,0.7839157498066437,0.017933538477169386,-0.7659822113294743,338.56074490830446,4.283721537547678,-334.27702337075675,15.332904815673828,0.12279665470123291,-15.210108160972595
2dof_sinusoidal_L50_N100_seed10,2dof,sinusoidal,50,100,10,51,0.25015383781885503,0.01205648557883118,-0.23809735224002385,15.758180322539223,0.20505443388087477,-15.553125888658348,4.2108964920043945,0.016566574573516846,-4.194329917430878
2dof_sinusoidal_L50_N100_seed10,2dof,sinusoidal,50,100,10,52,0.5102941142890166,0.00361289537494863,-0.506681218914068,30.260701935837993,0.2994190417371136,-29.96128289410088,15.533241271972656,0.16971313953399658,-15.36352813243866
2dof_sinusoidal_L50_N100_seed10,2dof,sinusoidal,50,100,10,53,0.4239220240360428,0.029201072971506425,-0.39472095106453636,33.475221222015406,1.0821866367246729,-32.393034585290735,7.717544078826904,0.062375009059906006,-7.655169069766998
2dof_sinusoidal_L50_N100_seed10,2dof,sinusoidal,50,100,10,54,1.157884789258078,0.0373768190497714,-1.1205079702083065,8.535154107424423,2.9509145485900437,-5.58423955883438,4.174567222595215,0.3919990062713623,-3.7825682163238525
2dof_sinusoidal_L50_N100_seed10,2dof,sinusoidal,50,100,10,55,0.020932801650148,0.013209748684276677,-0.0077230529658713215,315.894419148649,3.9827137124726035,-311.91170543617636,2.158323287963867,0.007862865924835205,-2.150460422039032
2dof_sinusoidal_L50_N100_seed10,2dof,sinusoidal,50,100,10,56,1.3571458998854729,0.0690935434646778,-1.288052356420795,95.64097177009612,4.918023728367125,-90.72294804172898,1.6704425811767578,0.033312439918518066,-1.6371301412582397
