combo,system,policy,length,num_samples,seed,ung_nmse_q_mean,ung_nmse_q_std,ung_nmse_q_p25,ung_nmse_q_median,ung_nmse_q_p75,ung_nmse_q_p99,gui_nmse_q_mean,gui_nmse_q_std,gui_nmse_q_p25,gui_nmse_q_median,gui_nmse_q_p75,gui_nmse_q_p99,d_nmse_q_mean,d_nmse_q_std,d_nmse_q_p25,d_nmse_q_median,d_nmse_q_p75,d_nmse_q_p99,ung_nmse_p_mean,ung_nmse_p_std,ung_nmse_p_p25,ung_nmse_p_median,ung_nmse_p_p75,ung_nmse_p_p99,gui_nmse_p_mean,gui_nmse_p_std,gui_nmse_p_p25,gui_nmse_p_median,gui_nmse_p_p75,gui_nmse_p_p99,d_nmse_p_mean,d_nmse_p_std,d_nmse_p_p25,d_nmse_p_median,d_nmse_p_p75,d_nmse_p_p99,ung_hamres_mean,ung_hamres_std,ung_hamres_p25,ung_hamres_median,ung_hamres_p75,ung_hamres_p99,gui_hamres_mean,gui_hamres_std,gui_hamres_p25,gui_hamres_median,gui_hamres_p75,gui_hamres_p99,d_hamres_mean,d_hamres_std,d_hamres_p25,d_hamres_median,d_hamres_p75,d_hamres_p99,all3_win_count,win_nmse_q_count,win_nmse_p_count,win_hamres_count
2dof_gp_L1150_N100_seed10,2dof,gp,1150,100,10,0.3829121599428407,1.398296639090218,0.008606569810227706,0.024512666975817818,0.13257758874356998,4.994570079309967,0.3933340732881966,2.4505015969834303,0.0047512946398174565,0.015928792134991362,0.06827670208527131,3.229327265775174,0.01042191334535586,1.2890611419094389,-0.03406862051944012,-0.006431244301403532,-0.0006654523516465109,0.38305096511776754,3.1132384918572895,9.665699124469903,0.7391877215373349,1.3703276684174255,2.4779807445202593,36.38380632701257,1.746417038056067,2.4211014999807206,0.5614988769683068,1.011451458518971,2.198178208548523,15.904007651100263,-1.3668214538012229,7.752632866371027,-0.6291918032588248,-0.21492647744274276,-0.04004376257873532,0.40554290758924927,8.983246782422066,4.979595031942202,5.055985689163208,9.044451713562012,12.392141819000244,19.163806190490742,2.4639944750070573,1.4481790608827614,1.2331872582435608,2.1961677074432373,3.4153509736061096,6.10373501300812,-6.519252307415009,3.7218161087732384,-9.246485710144043,-6.34105908870697,-4.1780605763196945,0.26355010390281974,71,82,86,97
2dof_gp_L1200_N100_seed10,2dof,gp,1200,100,10,0.27178512387100767,0.9462919739226118,0.011456561261120112,0.030568874886887032,0.10405899163613225,4.67045239306902,0.16892902262578713,0.509915504231817,0.008459577451251026,0.022742739443249872,0.09643766319121282,3.2134521140676395,-0.10285610124522053,0.5968838629864816,-0.02105757953855944,-0.0027627312127010426,0.002916655184420679,0.1259907577766461,5.3309460472263455,21.839702372637788,0.8807302374233289,1.4187701242772714,2.6836892552838956,144.35549474473854,2.379119309719364,5.928582770828395,0.5741060165185409,1.020802606968152,2.1274133034206724,29.638000193055007,-2.9518267375069827,16.196107286300688,-0.7330077127634748,-0.2876817973183844,-0.10144446531504087,0.24216223859293998,12.974193522930145,5.3553887273579015,9.541935205459595,12.326621532440186,17.371997356414795,26.048035659790045,3.8721587723493576,1.990752586888956,2.3156766295433044,3.6785824298858643,5.254823088645935,7.575274367332461,-9.102034750580788,3.7214822438204442,-10.996539235115051,-8.428160429000854,-6.948100179433823,-0.39313022494315525,60,66,87,99
2dof_zero_L50_N100_seed10,2dof,zero,50,100,10,19.137476990467565,93.26972977107962,0.17355025009264075,0.40271084972284055,1.3404680778009372,613.7158011945953,28.525752319172923,277.2613424306503,0.004789861235825234,0.015865469564724545,0.0528740595945146,57.04019379506589,9.388275328705356,228.18667675760082,-1.1387139212726967,-0.37844329418071143,-0.14291844578971358,31.264072040636268,4292717.638714331,17677482.52328404,8.08814762896465,103.34007770297472,16610.475542351014,64897856.66301757,94744.89060410019,385859.59163682145,0.17298014061603115,3.153436898467124,507.6930283769873,804849.7399376538,-4197972.748110231,17501911.773747142,-12858.130187961122,-101.17204751312161,-7.128199171916528,1.92334935896337,7.044799082279205,5.398505971724997,2.2148277759552,6.074620485305786,11.03201961517334,21.55131807327273,0.11948562741279602,0.12873641428140273,0.032572031021118164,0.07273983955383301,0.14797000586986542,0.48590238928795,-6.9253134548664095,5.366096636188725,-10.895276591181755,-5.991392195224762,-2.1517402678728104,-0.3831614923477168,93,97,96,100
2dof_zero_L100_N100_seed10,2dof,zero,100,100,10,10.178309641649255,89.95378593558183,0.013248696562965595,0.03118008666553959,0.09502364542811535,105.49640600197459,74.605692184369,741.3963748909038,0.002941837264049815,0.006856444627934306,0.017692302655368454,81.6552935238424,64.42738254271974,652.0309063356565,-0.07095891406536074,-0.023842400375824333,-0.007692447753159895,65.53408715268696,951294.6159383882,5461722.397198171,0.9573409841439725,7.8877433224218665,202.30693739578595,19258323.140093174,66323.001656408,351934.2386041878,0.10365118102662702,0.8290797720843464,18.638903610893685,2176719.73495984,-884971.6142819802,5135434.153232363,-70.83306865530614,-4.22414155075421,-0.21281434290913073,673.9599780265594,1.7417889910936355,1.6973223625870142,0.5499954074621201,1.2549833059310913,2.2331038117408752,7.420795378685009,0.03938382923603058,0.062305167088802474,0.010159030556678772,0.021524101495742798,0.04335226118564606,0.1660728836059591,-1.702405161857605,1.6640235739369327,-2.21824711561203,-1.2368848621845245,-0.5184632539749146,-0.16689531385898565,81,91,89,100
2dof_zero_L150_N100_seed10,2dof,zero,150,100,10,28.59117953176476,249.74717794767537,0.00457875806170779,0.012373244811761473,0.051354907243628525,368.89348218698893,0.3321454938690416,2.3737141200703533,0.0012698232573474326,0.0032986190491103924,0.009197825666584319,6.2127208714939215,-28.259034037895713,248.87038665413834,-0.03468433173523145,-0.008845542665920466,-0.0024502883659237662,0.023521053018434886,1312112.2737702946,9016547.354585167,0.9411695579147681,13.944754716706996,207.56656310244554,11400055.165229231,104627.19650342371,755519.2071945976,0.22736905751617378,2.819229899755839,143.30236593624215,1111251.3399194828,-1207485.077266871,8276795.387965922,-105.69496214763987,-3.9489084084896238,-0.3807136786504649,10888.048489527335,2.0677228450775145,1.8514589627827402,0.6427218914031982,1.4181230664253235,2.9339840412139893,8.615145750045784,0.03533835411071777,0.04050599607424444,0.010135799646377563,0.023995399475097656,0.04431149363517761,0.17543160200119068,-2.032384490966797,1.827802978822744,-2.8766604214906693,-1.3903327584266663,-0.6211754530668259,-0.1802797913551327,82,93,87,100
2dof_zero_L200_N100_seed10,2dof,zero,200,100,10,0.23449319529981014,0.7829590918757559,0.0021395663264249243,0.00796146974089126,0.031475361145813716,3.0872146533399887,0.0822064364556753,0.39215246130741266,0.0007750825465817735,0.001554329536275605,0.006488197558983751,0.977094246192922,-0.15228675884413484,0.6605386434778623,-0.014286892438184106,-0.005323598257663233,-0.0006822126101511726,0.3485017872281405,478018.2795312567,2176618.3456816273,0.8153346190310151,4.7093265061125384,266.38025498842643,7303958.248945285,31891.65668310175,131355.00347275488,0.24640591163233794,2.013174769391264,102.93367701387854,541029.336134282,-446126.622848155,2060655.3996484575,-159.32695257474563,-2.4297675685860542,-0.1738223363036633,19.50102805491403,1.9330254632234574,1.9281305371889306,0.6175829619169235,1.2012684345245361,2.6896690726280212,8.437469367980958,0.02848648130893707,0.028339210064896696,0.010687798261642456,0.020031362771987915,0.03361727297306061,0.14151588022708897,-1.9045389819145202,1.9095555125665948,-2.572465479373932,-1.1933184564113617,-0.5981179624795914,-0.14038844108581536,72,86,85,100
2dof_zero_L250_N100_seed10,2dof,zero,250,100,10,0.09767031204343929,0.5336768045642345,0.0032239590392410707,0.011301407863775459,0.026717783339163276,1.4144999525984732,0.018349108053242434,0.059652509027242964,0.0009109263965358817,0.002377796210641695,0.006147725945329012,0.2591422348513033,-0.07932120399019685,0.4997541119077938,-0.02117435101077082,-0.006946666597825155,-0.0017052147221697797,0.08257095894645132,2694236.219251079,14286721.336838938,1.558042197450921,14.358394003219626,45715.94478213717,36977007.18346095,256903.1237039116,1117382.0924668321,0.3146673544205905,9.449433646473368,8239.867591440265,6659914.7964511085,-2437333.0955471676,13948936.306023303,-19567.964344570075,-4.3520074065835415,-0.257956802324719,3479.375356085974,2.5757595938444138,2.122968956711524,1.0869493782520294,2.204880714416504,3.438632071018219,9.571208515167239,0.03083374261856079,0.027362956164063507,0.012421995401382446,0.022247642278671265,0.03743597865104675,0.11326917707920103,-2.544925851225853,2.103988409045797,-3.4028849452733994,-2.1958636939525604,-1.0686081796884537,-0.18034312188625332,83,94,87,100
2dof_zero_L300_N100_seed10,2dof,zero,300,100,10,0.4432458319902872,2.518210936003072,0.0023640553175722457,0.007401073158334551,0.020591396002176916,8.33343349888902,0.06343793242280946,0.31272206695260424,0.000758317481986458,0.002304490993331884,0.007366207602776283,1.684912009507225,-0.3798078995674778,2.285605094418698,-0.012064806929341294,-0.0034243579864896645,-0.0007919425317280339,0.004426464837553797,785966.9062985522,2638169.296469357,1.4837644235310918,21.669426563544043,7841.181952831661,7666616.6959370915,238631.36589159365,1095874.803540854,0.5235625315241914,8.84154725715154,11226.48545762833,4015330.1864257976,-547335.5404069584,1693333.4883894722,-240.68646430056447,-2.637826344151968,-0.02419054031360185,25366.20172034127,2.2461686116456985,2.0014459461994445,0.7282841503620148,1.6824591159820557,3.273184597492218,9.773028240203864,0.02173472225666046,0.017475732302283713,0.00940413773059845,0.016412079334259033,0.026199012994766235,0.08045669019222262,-2.2244338893890383,1.9881767612731258,-3.2537893652915955,-1.669332504272461,-0.7169575542211533,-0.21072219848632803,72,89,78,100
2dof_zero_L350_N100_seed10,2dof,zero,350,100,10,0.21403375129424862,1.2874750299486892,0.002404585341380365,0.008541082680554936,0.03171028527431154,8.287930427132206,0.03242760064418621,0.1615230637505881,0.0007685912420923851,0.002538320383414769,0.009606338187148185,0.728454511279783,-0.18160615065006244,1.143573133250163,-0.014569293560491112,-0.004558728004891742,-0.0011310913579565274,0.00915236463295939,2100910.166316964,6726944.65557733,0.6547491759798731,8.27422881471738,12353.649900855018,37318766.3867367,357126.8827893314,1905463.3652872173,0.43296047037276897,4.72722035431938,2342.252430128565,5719512.6826225035,-1743783.2835276327,5979013.574654391,-287.98365440936516,-1.1521278810080742,-0.08474089705684229,129450.81650980489,2.6279646903276443,2.335609265952111,0.7995020151138306,1.8114487528800964,3.798784852027893,9.812600898742676,0.024451364278793335,0.023927276884244997,0.010690778493881226,0.01566016674041748,0.030944600701332092,0.14406271457672123,-2.603513326048851,2.3204414199029895,-3.78129243850708,-1.790190875530243,-0.7904338389635086,-0.15401543080806732,70,89,80,100
2dof_zero_L400_N100_seed10,2dof,zero,400,100,10,0.280415709816299,1.8892885164913713,0.0019316020752063805,0.005000878976797171,0.018105788189393807,3.3605340469459284,0.19967346995384042,1.6936725443095169,0.0005894332110688476,0.0019857506430560356,0.007516036524967684,1.382286452900293,-0.08074223986245858,0.33752261196829264,-0.01199883545313575,-0.0024712667429596198,-0.0006065523998428818,0.004009743163570915,1597790.7714371688,6810294.745217129,0.9523144348633468,15.088036264342223,116981.3931395338,22298534.256178826,253583.23426554393,1198496.7777041856,0.4873570904534164,10.576948271175745,27012.21457183643,2252966.7385321693,-1344207.5371716246,5696994.608811101,-3348.177903429141,-1.6134913141521252,-0.0779169532677943,201492.9003280213,2.7634415966272354,2.41384758463308,0.5622078627347946,2.3098948001861572,4.156768560409546,8.479418277740493,0.02775695323944092,0.027576703756069864,0.012163206934928894,0.02027261257171631,0.030451029539108276,0.11969820737838782,-2.7356846433877946,2.3960273120326487,-4.134680941700935,-2.2926045358181,-0.549635648727417,-0.15960461556911457,73,90,81,100
2dof_zero_L450_N100_seed10,2dof,zero,450,100,10,2.7074773808360355,24.50610375242824,0.0029231753131770057,0.008704843388552784,0.05460299506397967,10.192038444349501,0.2600650726157605,1.4526858297205827,0.0009091652730703557,0.003806650855746622,0.01661861247750157,10.027571148393353,-2.447412308220275,23.513897669280134,-0.012522975840933374,-0.002944079585016515,-0.0006685388916038094,0.18806244073607192,2736257.258224601,8762019.487907898,3.2855812538077345,207.23252818708093,901492.3513014221,50486353.23037005,877245.31005629,2752580.927843299,1.4802190448473898,81.99459961251443,133559.38397005538,15343196.58998716,-1859011.9481683103,6338870.346635981,-242758.28985750268,-25.09405468265799,-0.30861876654732534,1327962.754414083,3.4275593894720076,2.991188456275898,0.9663083553314209,2.6512460708618164,4.607524037361145,10.694595308303835,0.0388373613357544,0.03454403519869921,0.013180837035179138,0.026404112577438354,0.05505162477493286,0.15569393932819378,-3.3887220281362533,2.9650242557034923,-4.561549961566925,-2.6407848596572876,-0.9505306333303452,-0.16045159041881552,76,87,86,100
2dof_zero_L500_N100_seed10,2dof,zero,500,100,10,1.1578056535315007,8.703929463187096,0.0023549446536551893,0.006147031035768823,0.01782896613194953,10.530193413526343,0.3814384824526391,2.5895590305400864,0.0009745006119478395,0.0024566471210267764,0.0115127316541297,5.43104550588476,-0.7763671710788617,6.198800652025242,-0.006788132597757672,-0.002166033879988092,-0.0005570546926320602,0.03865811275064795,2889350.685976963,9208742.080094682,2.7249772822135707,85.82575164123362,743100.2857647112,36344727.19216485,834810.4771628458,2730726.4824400446,3.0516775850119586,65.20309172992624,135388.1463106976,12354563.201708874,-2054540.2088141183,7992853.952436152,-634749.9893471809,-11.443324210924017,-0.1945366641851414,412799.7982067682,2.9424272459745406,2.8268115934214486,0.7005473077297211,2.125459671020508,4.350595593452454,11.510598573684701,0.02931347906589508,0.025420729158214517,0.013459160923957825,0.020251184701919556,0.03744952380657196,0.12157639861106885,-2.9131137669086455,2.807638297370889,-4.29013954102993,-2.1074546575546265,-0.680513322353363,-0.19975099265575372,76,87,86,100
2dof_zero_L550_N100_seed10,2dof,zero,550,100,10,0.4763629701916576,2.950676969008371,0.0019365232135307587,0.005610722459724557,0.029132699585292646,15.907942914322145,0.34042201908017167,2.055349619980046,0.0008186958973012329,0.0019532664766261486,0.011675953370725923,14.500432371996382,-0.13594095111148585,1.0558569159880589,-0.00965475576500133,-0.0019631262444054012,-0.0005963693990832923,0.23602193439914743,3460837.802773804,10876570.68185923,2.2631302318727013,73.53683567353949,504046.96173452993,50625352.74662839,1183794.8444800093,3357589.6393676004,1.3792652765655682,44.401248424105425,116810.34606098317,16893706.575044677,-2277042.9582937937,8977420.722590234,-160785.20914239108,-5.064894078844173,-0.21682681064870735,2512489.5300465846,3.4181182384490967,3.191062158074494,0.8824234008789062,2.7408835887908936,4.709775328636169,13.29968803405763,0.03858947515487671,0.033386149264080914,0.017127692699432373,0.02675420045852661,0.049171432852745056,0.15622480571270017,-3.37952876329422,3.1618023028504703,-4.652435347437859,-2.724293887615204,-0.8671662956476212,-0.16181634306907652,74,85,84,100
2dof_zero_L600_N100_seed10,2dof,zero,600,100,10,0.3901248509416417,2.6965958379180575,0.0020953936810424105,0.006025343580178135,0.038363745933736065,5.177584712837773,0.35874961073459055,2.341428229419871,0.0007562803925822751,0.0025696753063178344,0.016427693524294254,10.043200168585036,-0.031375240207051285,0.7269038469747445,-0.010114925914071243,-0.0021486091689582546,-0.00030165641384652663,0.07209204299315496,4357797.583574952,9447036.492456084,4.928673691680778,847.9892372456849,2277874.3117430215,43865075.92654481,2014692.4607085823,6557133.445007371,3.626486179003871,447.20520221501573,427581.476222373,20885754.100220297,-2343105.1228663702,5823579.474894037,-728554.2390079754,-7.103257873013225,-0.09077732357508163,832783.3376282519,3.7373298341035843,3.379534906329059,1.0262858867645264,2.950087070465088,4.839901089668274,12.838966827392602,0.049551122188568116,0.04851856300838738,0.017438754439353943,0.038042545318603516,0.06158439815044403,0.1732466882467279,-3.687778711915016,3.337237915663382,-4.799685940146446,-2.9063075184822083,-0.9964285343885422,-0.18815811336040497,66,83,79,100
2dof_zero_L650_N100_seed10,2dof,zero,650,100,10,0.21569727810265718,1.035019899112676,0.0019839959146896275,0.0063590403862288595,0.017017246387728592,4.730515516501448,0.10187066937363762,0.4976806486794784,0.0007888357169753716,0.002415654540636667,0.00937323774549632,3.3754486974228692,-0.11382660872901956,0.59831939496854,-0.008554241865868296,-0.002458047922581536,-0.0012234396081134732,0.0006569593278916772,2802537.68670233,11601044.135378134,2.0410927622257304,70.35294641925732,511401.433959124,43596090.613346465,1458513.9776125664,7115647.601459187,1.269810917301382,34.64276362799323,117167.38248153758,43257289.366992146,-1344023.7090897635,6734342.1934625115,-91842.08593180028,-5.883275540188778,-0.02423806319547197,636138.9448808067,2.8960596174001694,2.7722493742523295,0.6522106379270554,1.946183443069458,4.381383299827576,9.448960952758833,0.032163109183311465,0.027477053640198097,0.016440361738204956,0.023814082145690918,0.043764978647232056,0.09774348080158299,-2.863896508216858,2.7506226275953973,-4.350689634680748,-1.922426164150238,-0.6410859227180481,-0.2033508747816085,76,95,81,100
2dof_zero_L700_N100_seed10,2dof,zero,700,100,10,0.2524816806052271,1.1478373299582831,0.0018342813868251985,0.0045235635817073095,0.01911450515704707,7.685006293530295,0.12058075360489823,0.6340029214302864,0.0008737241000285575,0.0025168890434347805,0.00924201393701954,4.003829822905079,-0.13190092700032888,0.5453461567202795,-0.00971182518985854,-0.0012274161787087464,-0.00029215484070283025,0.02278790085529287,4168155.0337743456,11983797.592917798,1.7764369501439643,76.06032323465564,2610196.933653979,34316754.548384346,2008672.0702999684,5714515.976646235,1.3710238029663144,35.7998193765487,432060.7733717862,35310488.10357729,-2159482.9634743766,7731593.384363201,-202891.8296900102,-4.625782499367399,0.0007192515475191435,1819986.1865324466,4.348151193261146,3.3565938329000633,1.4778021574020386,3.352378487586975,6.65981912612915,13.013352746963514,0.12094722032546996,0.10952696595058756,0.04155018925666809,0.07417809963226318,0.17515972256660461,0.4386718815565119,-4.227203972935676,3.253242625209533,-6.4859499633312225,-3.270505040884018,-1.4319819658994675,-0.2455240708589553,67,85,75,100
2dof_zero_L750_N100_seed10,2dof,zero,750,100,10,0.5614877847814718,2.9969500885514346,0.0013968943658830462,0.00485210114683067,0.03778328621691384,20.784046233277333,0.2825194726673358,1.6189285145486072,0.0007670672262992007,0.002688213082235881,0.021275388649143755,5.355130740108044,-0.278968312114136,1.751985696287116,-0.009541195724481581,-0.001467594759166723,-0.0001131261440338268,0.35501168412807443,3699075.4835531134,9851188.692618039,4.33155606761113,261.78475491847547,1435436.144214445,40751150.47125791,2492545.5096936016,8091919.320106759,3.5985206385205615,205.99609051761266,587880.6112606262,38135404.87495411,-1206529.9738595118,7101713.834097307,-400641.75735507335,-14.966155918703983,-0.0644817581105558,17989947.174727708,4.656409265398979,3.579534109018828,1.8780101239681244,4.100187301635742,6.575408220291138,15.015926542282113,0.2129212337732315,0.1990348342039324,0.06403441727161407,0.14005976915359497,0.28910383582115173,0.720323368906977,-4.443488031625748,3.396661899435119,-6.269318506121635,-3.913781523704529,-1.7923584133386612,-0.1680590677261351,62,80,78,100
2dof_zero_L800_N100_seed10,2dof,zero,800,100,10,0.71968233023863,5.87288848838294,0.0015587161671623722,0.005412454262309159,0.04037903118020565,3.8861796605327994,0.2060074241398481,1.2909078017886153,0.0006597965274286644,0.0027875811654115585,0.02750955107671536,2.287022020737377,-0.5136749060987821,4.603695255643485,-0.009425902536087268,-0.002045825893118037,-0.00034809791092366344,0.048518473657011375,7859032.532793841,20652309.416350815,15.409404391546222,4766.294127834912,4976407.804886825,91681273.87929957,2877164.6837892113,10347245.242585363,8.703934506862,1604.6092864275297,721821.5451406284,60000632.74060626,-4981867.84900463,14287716.11212079,-1139669.955382144,-24.33545510970569,-0.2676970127529885,3178205.0542105436,4.683676362037659,3.706076829120399,1.5185186862945557,3.456209421157837,7.843721389770508,13.021858596801762,0.23640153527259827,0.21665623774992868,0.06880585849285126,0.1336767077445984,0.3741495907306671,0.7898955506086353,-4.44727482676506,3.5176169356400906,-7.481660082936287,-3.27077716588974,-1.4244771152734756,-0.2629508453607558,70,84,81,100
2dof_zero_L850_N100_seed10,2dof,zero,850,100,10,0.37999749451121767,1.6971279967482074,0.003084881046122481,0.008103955354591477,0.02978822237558679,5.446410044065071,0.2813476950976668,1.237924664529556,0.001095651291357961,0.004514977733748633,0.014849446820849727,6.888303382707062,-0.09864979941355086,0.6656432783891675,-0.01143426534417252,-0.002392958051232714,-0.00024302886979401161,0.6072201874692541,4025739.519052527,10989081.671847595,6.356817566439569,271.92167368480585,1404740.8046812813,58862185.77031624,2044101.8772118827,5391033.130433291,4.744405133137994,192.8171940068604,649599.603159537,26231469.95443675,-1981637.6418406444,7396190.015587676,-215566.4839331031,-3.542835229286214,0.03550966205572931,3496325.044974582,4.392609784007073,3.609349352647619,1.1652064621448517,3.7799072265625,6.593105316162109,15.047474889755254,0.24298979997634887,0.346634052587534,0.05092942714691162,0.10905081033706665,0.23524588346481323,1.598767532110215,-4.149619984030724,3.356427750575238,-6.2799264788627625,-3.5714776515960693,-1.0814931839704514,-0.23294252216815942,62,83,72,100
2dof_zero_L900_N100_seed10,2dof,zero,900,100,10,1.1313783265318431,6.320057688023894,0.002510498644109703,0.006954637308849657,0.026923221804982314,28.90747952177383,0.690900734026912,4.136653137289983,0.0008732912569683164,0.004126913903215793,0.015687252174068418,16.93558659324361,-0.44047759250493085,4.738829748912503,-0.006177510442739301,-0.0018445436130716667,-0.00013312676087195665,0.27349846416553075,9531679.27681745,35441425.2566651,2.276628503806438,529.2009249643731,4651378.1882403195,137107387.8877209,4516917.495634258,19819900.867083043,2.048497169068048,324.7813749737676,1177099.1326872034,116627989.98834647,-5014761.7811831925,18022627.363200653,-1417203.8150759344,-5.400876756232088,0.05496935164363151,2154659.0313018453,5.002263986468315,3.643663831711156,1.7373809814453125,4.620840072631836,7.154996871948242,13.988815240859987,0.31553283870220183,0.2593788425034309,0.10612672567367554,0.2275618314743042,0.45194125175476074,1.0904551053047185,-4.686731147766113,3.404926272033567,-6.720190152525902,-4.394988119602203,-1.5818656384944916,-0.24949810922145843,60,77,74,100
2dof_zero_L950_N100_seed10,2dof,zero,950,100,10,0.4981846546736288,3.3974091490271037,0.002267578679315822,0.007535951105054353,0.03413386285613779,10.268513778549679,0.15190971168651124,1.1928021957422128,0.0012619445915348275,0.004503082402342071,0.017513830479957245,0.9195431622386878,-0.34627494298711775,3.241074585809175,-0.009307488885768905,-0.0016068086364644059,4.206761327920028e-05,0.03795893539922339,9991968.056082511,28582630.303278256,4.745955104314399,35128.06428297337,6094157.332842469,164242676.34256378,5370322.131070993,20340336.947534256,4.067787302595532,27733.90387465722,1821773.1667703204,72618569.89972249,-4621645.925011521,22094990.446527448,-1948396.8715801158,-7.749939015148107,-0.03288610772740534,15542739.306680541,5.090089028477669,4.190735776653935,1.6897684633731842,3.8706915378570557,7.985402822494507,17.17351293563843,0.5897528380155563,0.63853195312776,0.15668818354606628,0.35111549496650696,0.7192351669073105,2.769255523681642,-4.500336190462113,3.663837954434214,-7.182784631848335,-3.417365252971649,-1.4356236010789871,-0.18735250055789918,58,74,77,100
2dof_zero_L1000_N100_seed10,2dof,zero,1000,100,10,0.4317234043113769,2.3969860095911044,0.003872923669926148,0.012427088412138639,0.043913276695347836,14.456372261979904,0.1316651147800109,0.687971018352344,0.0017689701353028743,0.008001044058751235,0.02126401127726902,2.2269028400184334,-0.30005828953136604,1.8758711749516301,-0.012356527077342867,-0.0027747631741844424,-9.323881070037545e-05,0.2948174247641479,8788489.098786276,22854452.32608737,10.696331208460988,202311.24125198534,5574248.713207407,97901674.94252959,3683439.9901858564,9343338.544921445,8.051450416751095,39338.93960474715,1659504.6217441116,43881689.889125295,-5105049.10860042,17780939.504220918,-1795027.7639513973,-524.920944794846,-0.040104059224296676,4333171.348232221,6.006745082139969,4.552523232138796,2.5360026955604553,5.252056121826172,7.977753162384033,16.88851753234865,0.9066888982057572,0.7671022228341551,0.3340665102005005,0.63016077876091,1.2865315079689026,3.086370584964754,-5.100056183934211,3.8360833814254574,-6.989353269338608,-4.5283181965351105,-2.191228285431862,-0.16749595284461974,64,79,79,100
2dof_zero_L1050_N100_seed10,2dof,zero,1050,100,10,0.10413167975635652,0.393088694401204,0.0029373482926368277,0.008974109637080153,0.037900718594823954,2.295693260872,0.07102606672339397,0.2579996074218224,0.00168843945812773,0.005309900072154119,0.03181387381682566,1.3837393962598272,-0.03310561303296256,0.251319083350997,-0.011051127909853516,-0.0027488064790043513,-0.00012536319632074511,0.40520411362168585,7905378.908409429,19501748.622221757,7.047729055436117,26575.078596886597,4909472.961214238,86343576.5914713,3236781.544356339,9129398.72959288,5.265277471332158,11687.316883364765,1158474.0991650717,47351149.07698472,-4668597.364053089,14981657.061593516,-887271.5479011909,-48.95344051166151,-0.1520138106109736,2178953.4692639895,6.0667350900173185,3.730813044907533,2.920906126499176,5.504373073577881,8.911530017852783,14.940874605178836,0.9209731465578079,0.5869138930947867,0.4386916160583496,0.7499049007892609,1.3741495609283447,2.294852738380433,-5.145761943459511,3.1738995514207415,-7.472812086343765,-4.858918637037277,-2.5367264449596405,-0.2859431570768352,63,77,81,100
2dof_zero_L1100_N100_seed10,2dof,zero,1100,100,10,7.405824402895529,49.92048500904086,0.00396475977280604,0.01271399827982047,0.03534221256655605,192.56758907786084,0.9745092281367856,8.869580722090713,0.0017409981138285532,0.006038803231248206,0.02037408876570104,3.4405307062557053,-6.431315174758742,49.09861199254817,-0.013260658732827897,-0.0029825640061969284,-0.0004737340804726463,0.09863610792802616,9347627.156138742,40329266.087307595,3.3674847193958426,14260.41465844297,3166674.68917426,62216858.02381518,4518409.593110275,19094940.635906912,2.1168351613259953,6960.231111381125,1017388.2114832094,41185887.76024724,-4829217.563028467,22024210.85773833,-1274049.2508982103,-8.756807445289926,-0.06974668794706353,2566844.9869138277,7.497206221818924,5.024694023559096,3.512257754802704,6.876705646514893,10.075138330459595,22.941594600677494,1.5025722712278367,1.1388415353672174,0.613075003027916,1.1174845099449158,2.019770920276642,4.858256392478947,-5.994633950591087,3.952778941361782,-8.31606376171112,-5.574141800403595,-2.829665571451187,-0.11760179758071886,73,86,81,100
2dof_zero_L1150_N100_seed10,2dof,zero,1150,100,10,0.6103196158359288,4.270253879767166,0.008191720170396335,0.019907680142307503,0.05342521931858907,4.004917247115866,0.9127142023586883,7.693136122411576,0.0040952629167520975,0.01181731798566691,0.03234139334068429,6.4116523565807215,0.3023945865227592,3.4617574094930594,-0.02226565966505316,-0.005253496348993069,-0.0007946485679013837,2.4699305891729177,8508731.277055176,23192662.816833004,2.66338486924251,97.59588295397951,2195717.8434763956,107838131.7685288,3510220.6848302097,10767685.00043015,2.087823777253557,59.719259791797626,1521654.2254754298,60683558.01241725,-4998510.592224966,16170561.343708696,-340868.4559386119,-5.34372350239592,-0.14866840988971528,612801.321484902,8.800355209708213,4.946228608179798,4.7144575119018555,8.427505016326904,11.95222544670105,20.1312530899048,2.343217716217041,1.4755416607860106,1.0657166838645935,2.052516460418701,3.413906693458557,6.113008532524111,-6.457137493491173,3.638796503298096,-8.941135287284851,-6.259182691574097,-3.6005281805992126,0.28401179552078537,69,86,80,96
