combo,system,policy,length,seed,sample_idx,ung_nrmse_q,gui_nrmse_q,d_nrmse_q,ung_nrmse_p,gui_nrmse_p,d_nrmse_p
3dof_gp_L50_N100_seed10,3dof,gp,50,10,86,1.2188681984084633,0.16046392718334204,-1.0584042712251212,0.19153812831038397,0.073567015388481,-0.11797111292190297
3dof_gp_L50_N100_seed10,3dof,gp,50,10,87,0.4692774425224233,0.5259015280503324,0.056624085527909096,0.7984094330203201,0.46780638276016634,-0.33060305026015374
3dof_gp_L50_N100_seed10,3dof,gp,50,10,88,1.3787732827894414,0.390148591112315,-0.9886246916771264,1.2058105357653004,0.6675365337794655,-0.5382740019858349
3dof_gp_L50_N100_seed10,3dof,gp,50,10,89,1.2943819360288618,0.44739535232999544,-0.8469865836988664,9.057812725918549,3.9410314380426876,-5.116781287875861
3dof_gp_L50_N100_seed10,3dof,gp,50,10,90,0.6256801749540959,0.38434154138820786,-0.24133863356588803,0.18381177882827435,0.11343976251519483,-0.07037201631307952
3dof_gp_L50_N100_seed10,3dof,gp,50,10,91,0.6686162653296724,0.37484321620396727,-0.2937730491257052,0.37010601236598867,0.21340071494419668,-0.15670529742179198
3dof_gp_L50_N100_seed10,3dof,gp,50,10,92,1.135244166426648,1.2761447718803594,0.1409006054537114,0.05541030891801396,0.025699635269595355,-0.029710673648418607
3dof_gp_L50_N100_seed10,3dof,gp,50,10,93,0.7197482576292206,0.5473847329747062,-0.17236352465451432,0.37232023269200937,0.20872052392159932,-0.16359970877041005
3dof_gp_L50_N100_seed10,3dof,gp,50,10,94,0.17364813388328573,0.4249594408765154,0.2513113069932297,0.1945300837233804,0.11632450912513533,-0.07820557459824508
3dof_gp_L50_N100_seed10,3dof,gp,50,10,95,1.7296099168563657,0.9244183070215858,-0.8051916098347799,0.3811363628302608,0.16331206276413573,-0.21782430006612508
3dof_gp_L50_N100_seed10,3dof,gp,50,10,96,0.6572190446337883,0.31288812137354577,-0.34433092326024256,0.13090287608519954,0.05608773172994777,-0.07481514435525177
3dof_gp_L50_N100_seed10,3dof,gp,50,10,97,0.7721025856681573,0.22044050697952236,-0.5516620786886349,0.07162168241753798,0.027016454195724886,-0.04460522822181309
3dof_gp_L50_N100_seed10,3dof,gp,50,10,98,0.5242768094767536,0.26607549991852447,-0.2582013095582291,0.08816136150493742,0.060790364248388025,-0.027370997256549394
3dof_gp_L50_N100_seed10,3dof,gp,50,10,99,0.7209417785604565,0.6524026084313297,-0.0685391701291268,0.14642445393869133,0.0710296402823236,-0.07539481365636773
3dof_gp_L100_N100_seed10,3dof,gp,100,10,0,0.32372377193158747,0.26534751739732965,-0.05837625453425782,0.016183871114175838,0.014711779874290053,-0.0014720912398857849
3dof_gp_L100_N100_seed10,3dof,gp,100,10,1,0.08375703954834544,0.10608208487141867,0.022325045323073223,0.12757987574823862,0.12514847708588406,-0.0024313986623545614
3dof_gp_L100_N100_seed10,3dof,gp,100,10,2,0.4577362244420374,0.09829267673469799,-0.3594435477073394,0.06858363464303414,0.01397174933022157,-0.05461188531281257
3dof_gp_L100_N100_seed10,3dof,gp,100,10,3,1.2902932394783033,0.17208563642499142,-1.118207603053312,0.050334102252414886,0.024746421764405224,-0.025587680488009662
3dof_gp_L100_N100_seed10,3dof,gp,100,10,4,0.476988951985642,0.17432434692204346,-0.30266460506359855,0.07029153968027266,0.015100678806290879,-0.05519086087398178
3dof_gp_L100_N100_seed10,3dof,gp,100,10,5,0.1840695697047984,0.0542465774309502,-0.1298229922738482,0.046846916289131325,0.00868680287608774,-0.03816011341304359
3dof_gp_L100_N100_seed10,3dof,gp,100,10,6,0.17247209779921535,0.13634352551674309,-0.036128572282472265,0.023706165856731094,0.01178045421833481,-0.011925711638396284
3dof_gp_L100_N100_seed10,3dof,gp,100,10,7,0.6115487451699134,0.17065805676461765,-0.44089068840529577,0.03637230676189827,0.017153000424054037,-0.01921930633784423
3dof_gp_L100_N100_seed10,3dof,gp,100,10,8,0.3475209826024308,0.4750688446201883,0.12754786201775747,0.07142681603422892,0.05254826804663404,-0.018878547987594876
3dof_gp_L100_N100_seed10,3dof,gp,100,10,9,0.18333103148420601,0.1486915122309385,-0.034639519253267526,0.07157440554805043,0.017780180960975982,-0.053794224587074446
3dof_gp_L100_N100_seed10,3dof,gp,100,10,10,0.4295066138887489,0.10395496668977283,-0.32555164719897606,0.15852795110555887,0.033659199231714065,-0.1248687518738448
3dof_gp_L100_N100_seed10,3dof,gp,100,10,11,0.5633066337434378,0.14644430658862914,-0.41686232715480864,0.042502841100562766,0.00831706788689079,-0.03418577321367198
