sigma,policy,L,ung_mean,ung_median,ung_std,gui_mean,gui_median,gui_std,ratio_mean,ratio_median
2,sinusoidal,500,0.8044331754453491,0.0846464356641935,8.775854358055128,0.39286694466716277,0.10886866510528323,3.8226881312261622,2.0475969952800828,0.7775096312821946
3,sinusoidal,500,0.3096055286012847,0.07184506937540669,2.7874160548988485,0.19366861338775834,0.0744299838161106,1.4957621426572498,1.5986355413274966,0.9652705226016132
5,sinusoidal,500,0.13295526415262976,0.06888123996928963,0.6391781137763378,0.11516379915327796,0.06911058366685097,0.4828585745261641,1.1544883472945535,0.9966814967347564
7,sinusoidal,500,0.10269152831388237,0.07021547411063181,0.26512594969290215,0.09887166851150653,0.07022817823745112,0.25214685050573227,1.0386345235180419,0.999819102144778
10,sinusoidal,500,0.09388250280680918,0.07322693531199548,0.14972508797059952,0.09365033338985052,0.07290914723267344,0.1583520544543121,1.0024791093480916,1.0043586860000966
15,sinusoidal,500,0.09543843367127333,0.07900281168066706,0.12698013814451625,0.09565918500496096,0.0784064308908547,0.1294497007166545,0.9976923142960482,1.0076062739119263
20,sinusoidal,500,0.10051943235960444,0.08507424187591875,0.12526418949963258,0.10060387138115692,0.0843913917979081,0.12514613804628363,0.9991606782085694,1.0080914660069344
30,sinusoidal,500,0.11255936514019421,0.09853483640054592,0.12680241259360148,0.11240056814784696,0.0978423586620006,0.1255260865147815,1.001412777488263,1.0070774841082635
0,sinusoidal,1000,21.99971638729863,0.8268866926653863,184.43247973623062,6.739659736484487,2.2321375333394924,42.61631949758119,3.26421766787503,0.3704461218517679
1,sinusoidal,1000,4.071806634948645,0.25488660199061264,32.8503400988888,1.4043976566242997,0.47433825048400924,8.290262653507826,2.8993259962679665,0.5373519882289259
2,sinusoidal,1000,0.8570478779998365,0.13412939450145317,5.75212799095699,0.42902586955535116,0.14545858722165744,2.078545275681929,1.9976601385088824,0.922113964279467
3,sinusoidal,1000,0.3914139262785518,0.11032760125058674,1.8487182990054318,0.2803371037123501,0.11020786017596447,1.023287009958539,1.3962259047955923,1.0010865021281703
5,sinusoidal,1000,0.22429298615100482,0.10380611881578562,0.5071597933324364,0.2177894048150781,0.10230763501117664,0.5321082570057166,1.0298617893806579,1.0146468423832227
7,sinusoidal,1000,0.1948438484160728,0.10374945590176424,0.33208532694657017,0.2010682560077636,0.10244825355216443,0.39811812939416374,0.9690433103898287,1.0127010691201024
10,sinusoidal,1000,0.18522220974445303,0.10532828640937233,0.29798012342176367,0.19220665733444126,0.10431593334100694,0.32806797341745864,0.9636617810909888,1.0097046830329939
15,sinusoidal,1000,0.18477834249137223,0.10952925263062155,0.2918425436751807,0.18906151237565802,0.10920122031184186,0.2972854814810514,0.9773450987963362,1.003003925394267
20,sinusoidal,1000,0.1878290458881731,0.1153579120683933,0.28990892772697835,0.1903091224588184,0.1141879052482145,0.2898358016093581,0.986968167691583,1.0102463287826808
30,sinusoidal,1000,0.19557750152812112,0.1238337421880204,0.28644476876762087,0.19656666934975256,0.12356208520498065,0.2847184628389654,0.9949677744202329,1.0021985464439929
0,gp,200,16.992347215630097,0.5113470284348178,223.32354317456333,5.3040636294892325,2.1682106466812865,43.15248867938235,3.203646939896612,0.23583826101836436
1,gp,200,3.15969406730973,0.16919377072510813,39.899639317850216,1.0350228824898036,0.4404714584163791,8.223007318114162,3.0527770165901207,0.3841197142112412
2,gp,200,0.6284168708863015,0.08914838394349639,7.020787319991058,0.255728751528117,0.11418869998620593,1.8467298818920668,2.4573571298931864,0.7807110857227166
3,gp,200,0.25543863002025063,0.07500063914095027,2.24425315225499,0.14257713724364887,0.07770134052194916,0.7680248626214792,1.7915819812241967,0.9652425381228013
5,gp,200,0.12351634480148523,0.07280458532397686,0.5254411651977619,0.10313642484045203,0.07269486928530935,0.28364727656671673,1.1976015747352124,1.0015092679819932
7,gp,200,0.10340847200897013,0.07638229900774976,0.219156760889376,0.0977798861429158,0.07589972788096574,0.16554689974410186,1.0575638414819541,1.0063580086550619
10,gp,200,0.10120895823310887,0.08399800061328225,0.10983260620261473,0.10013390941146255,0.08300369269840993,0.10909436719790501,1.010736111552669,1.0119790804788058
15,gp,200,0.11022579449601999,0.09675914385546162,0.07782180472505895,0.11030778056291295,0.09591859925651339,0.08491450093248985,0.9992567517316134,1.0087631033549644
20,gp,200,0.12199709775894896,0.11148238500098659,0.07223930671560898,0.12238766570929059,0.11021669884475793,0.07920273958485792,0.9968087637910396,1.0114836151825903
30,gp,200,0.1469785701009759,0.1379951124303258,0.0717909005283784,0.14769483893199908,0.13737614264741937,0.07778953921616708,0.9951503462395666,1.0045056570302389
0,gp,500,25.931443413414257,0.5390848043922156,253.77510910602962,7.950258262350848,2.0840254769347997,76.44484316956459,3.2617108221773,0.25867476686758434
1,gp,500,4.704334895931933,0.1706248279050815,45.41373852497873,1.5380943428445957,0.42909611833878103,14.364330943486054,3.0585476878041185,0.3976377800052
2,gp,500,0.8883315417566989,0.0904191740270656,7.963580296550998,0.36477965491935804,0.11273544121886225,3.1055255826969903,2.435255173299297,0.8020474577424831
3,gp,500,0.3351174993244433,0.07689274377048427,2.53142190480951,0.18455341820746754,0.07708680770682111,1.2316334754460885,1.8158292736020616,0.9974825272688045
5,gp,500,0.13741606439137016,0.07073697664776044,0.5760105935759683,0.11273388942212435,0.07020640379137429,0.3971534241438002,1.2189419268311155,1.007557328501867
7,gp,500,0.10316579822593244,0.07201224519391905,0.22208231276299426,0.09737860073551285,0.07158044537083413,0.1953183844692096,1.0594298690544757,1.0060323712830774
10,gp,500,0.0926794463329401,0.07458807706212095,0.09213855446350222,0.09228177751221031,0.07438146785504682,0.10054048781439981,1.004309288696538,1.0027776973624232
15,gp,500,0.09345321817875384,0.08155222416902297,0.05331194651808326,0.09407294808092559,0.08100785151305659,0.06069238240085285,0.9934122410872185,1.0067199986889992
20,gp,500,0.09832342658423154,0.08769238817905572,0.04849524190717651,0.0987777795144201,0.08682091092066233,0.05174424207170075,0.9954002516312667,1.0100376424199207
30,gp,500,0.11000673642260418,0.1007066958978102,0.04905820313197074,0.11024675805017962,0.10057280585817087,0.049973323603202995,0.9978228690637216,1.0013312747764853
0,gp,1000,22.69366141536495,0.848670490520559,188.7171173366565,6.550812768510148,2.305326268328371,41.72858775148115,3.464251264278795,0.3681346550290877
1,gp,1000,4.205964396261433,0.28322069672192013,33.609454837240435,1.3827562617427407,0.506264449772887,8.134905599752129,3.0417250766671597,0.5594323220778676
2,gp,1000,0.891389950466136,0.14673440104117183,5.882707208984704,0.43510331491993637,0.16567349617483063,2.0544425953429295,2.0486857256653197,0.8856842188344182
3,gp,1000,0.4110674948998577,0.1304868822072645,1.8831178892382479,0.29039515007754013,0.12891228652398307,1.011854326698063,1.4155453174410666,1.012214473311576
5,gp,1000,0.2388730089713556,0.12174408658407825,0.4839033258337398,0.229866202466649,0.11992052568991862,0.5112081656907111,1.0391828220419372,1.0152064117770367
7,gp,1000,0.20844338215612127,0.12116052448378425,0.2806525811173292,0.21358174122220652,0.11930236405173289,0.365549817643415,0.9759419553531058,1.0155752188719882
10,gp,1000,0.19835083988614371,0.1222034729688945,0.2363116657306424,0.20459934244451808,0.1219646299340896,0.28315056485129253,0.9694598111425075,1.0019582975403112
15,gp,1000,0.19719684758310568,0.12694345884095637,0.22833029145136946,0.20094862192154445,0.12640251230004818,0.24370740724601517,0.9813296836645958,1.0042795552957375
20,gp,1000,0.1993651388701116,0.13347249307529718,0.2267354503900285,0.201836792666173,0.13295078767531593,0.23455946805292846,0.9877541960342712,1.0039240489590429
30,gp,1000,0.20533578358021137,0.138633210085866,0.22586446240302124,0.20745620698399186,0.13871474475420192,0.2320151634429734,0.9897789348672315,0.9994122133989403
0,zero,200,13.510498516281556,0.47346628026999615,175.50948071582013,3.9011700584792983,2.1590897212414064,23.559271468018444,3.4631913794468208,0.21928976624360402
1,zero,200,2.5347021255629643,0.15449905956966845,31.361354902752698,0.7718686591232288,0.43836061674653654,4.5839803208372825,3.283851592629957,0.35244739985161805
2,zero,200,0.514642642352535,0.08683808760832104,5.523468484500897,0.19692213347497656,0.1136322669835071,1.0916765008613618,2.6134321890125776,0.7642027208779083
3,zero,200,0.21595635375127176,0.07171537535855141,1.770405037588264,0.11764742692545074,0.07592954905391813,0.4845643441605119,1.835623263465984,0.9444988973611024
5,zero,200,0.11075464949660015,0.06957533857263548,0.4211176563069339,0.09286178091781885,0.07153268310548708,0.20543422726438376,1.1926828066609685,0.9726370597623863
7,zero,200,0.095467837809391,0.07389239594175304,0.18170895308649307,0.09082142977236074,0.07506358732356705,0.1342997624658108,1.0511598204154706,0.98439734332486
10,zero,200,0.09508996684245107,0.08136307670600992,0.09627276510983458,0.09458921340099657,0.08179265517027506,0.0983076224630062,1.0052939803963865,0.9947479579508595
15,zero,200,0.10467454929536761,0.09432529322350378,0.07074517182185412,0.10520797763668574,0.09538784774153924,0.0823967604982579,0.9949297728812903,0.9888606930212479
20,zero,200,0.11633578137036736,0.10791967554595787,0.06579615891918246,0.11724099691585448,0.10837799753804395,0.07946071178236888,0.9922790186939744,0.995771078978229
30,zero,200,0.1406064560189356,0.13433187760309093,0.06521570437973691,0.1420636327339963,0.13485544776487862,0.08029015624979469,0.9897427885869344,0.9961175453386166
0,zero,500,26.02000416650705,0.4773159135853135,275.1261004370126,8.638201136976882,2.054626384363122,90.97707112324368,3.012201701940607,0.23231275389918074
1,zero,500,4.721368630725682,0.15448371062382216,49.240071844412725,1.652414067467771,0.4158101058938385,17.033614036293912,2.8572551660498187,0.3715246657888199
2,zero,500,0.8908934729892682,0.08490753150637956,8.632559717186929,0.382757277936377,0.10887693878347188,3.6295291631206994,2.3275676893526116,0.7798486296096064
3,zero,500,0.3355453482890905,0.07183433542910891,2.7420595870904303,0.1895898643106031,0.07479244307135853,1.4194865925452937,1.7698485597276976,0.9604491106216797
5,zero,500,0.1369430229383109,0.06881073704054644,0.6238330974959981,0.11285300825875996,0.06882999050409604,0.450375013528934,1.2134636466607527,0.9997202750805486
7,zero,500,0.10249255258290958,0.06955637132232972,0.24595071946372316,0.09661334093684043,0.06970204123917934,0.22318200463378565,1.0608530001039154,0.9979101054393837
10,zero,500,0.09181518505062439,0.07249148726494405,0.11733114701522131,0.09113842556225674,0.07261104148843545,0.12358088853283326,1.007425621895403,0.9983534980212281
15,zero,500,0.09224559413638625,0.07884315476600415,0.08728964054127951,0.09263500935354461,0.07883889812507827,0.08907109634528168,0.9957962414007846,1.0000539916339155
20,zero,500,0.09677771114101852,0.08486679248170984,0.0851729351131835,0.09706533234654252,0.08448827912289694,0.08360615059718288,0.997036828715559,1.0044800694574725
30,zero,500,0.10786291059928113,0.09711888441711018,0.0871074050831879,0.10796733707938175,0.09707025634200103,0.08416692212927596,0.9990327956312951,1.0005009575223314
0,zero,1000,24.282623569196286,0.6500819222826839,200.9395971094408,7.132649216640233,2.1908447088974206,45.9491595307229,3.404432607248613,0.2967266094409076
1,zero,1000,4.445465367298819,0.2152687750729576,35.7643193874296,1.4575698361399378,0.45798231795709776,8.937936913612095,3.0499158648011573,0.4700373063160994
2,zero,1000,0.893549930029692,0.12225784421105644,6.258400410618897,0.4198748137801222,0.1362581784757821,2.232870184969627,2.1281341502365545,0.8972514206388426
3,zero,1000,0.3796402834261919,0.10409842474679767,1.9990996571289905,0.25951403931085826,0.1040201432943305,1.079723078410103,1.462889192562876,1.0007525605136467
5,zero,1000,0.19582157781753692,0.09735547187432533,0.4889396448785076,0.19063779042211038,0.09812698434004313,0.5170020684743198,1.0271918142984588,0.9921376115764013
7,zero,1000,0.1634311550479753,0.09782777104883777,0.24630364850756575,0.17173038643991032,0.09801136369836608,0.34527711384908705,0.9516729009700391,0.9981268228233889
10,zero,1000,0.15286293229737158,0.09931264523725974,0.18448310150185326,0.16129310217598497,0.09978228301312138,0.24285972325490152,0.9477338474808716,0.9952933751195102
15,zero,1000,0.15188635955750207,0.10317219820092272,0.172548211480703,0.1570986495724078,0.10351949413490515,0.19170961758909943,0.9668215479312358,0.9966451156191911
20,zero,1000,0.15469819653779524,0.10463189823804234,0.17093168287285684,0.15830106686173365,0.10696485956802709,0.18054925774160965,0.977240391392401,0.9781894601703184
30,zero,1000,0.16221365077603636,0.11427464245757177,0.17068932336815593,0.1647051871251468,0.114169619392086,0.1766757071738202,0.9848727511707489,1.000919886271365
