trajectory_length,unguided_rl2_qpos_mean,unguided_rl2_qpos_std,unguided_rl2_mom_mean,unguided_rl2_mom_std,unguided_rl2_total_mean,unguided_rl2_total_std,unguided_rl2_energy_mean,unguided_rl2_energy_std,guided_rl2_qpos_mean,guided_rl2_qpos_std,guided_rl2_mom_mean,guided_rl2_mom_std,guided_rl2_total_mean,guided_rl2_total_std,guided_rl2_energy_mean,guided_rl2_energy_std
50,0.024517274358182028,0.06434904016037879,0.03910773515868684,0.05503584195013239,0.03181250475843443,0.04455934356976039,0.013588075,0.047289565,0.02061242035270469,0.02881633449540191,0.01482398110477803,0.016471627555039982,0.01771820072874136,0.017438746365281158,0.011664362,0.022457512
100,0.023726692809287884,0.04074631739204116,0.016346796451678157,0.019645844407151353,0.020036744630483022,0.023496186754878003,0.0062638912,0.014412885,0.024395357877329757,0.04599463864066192,0.012424428383555137,0.010230121462244893,0.01840989313044245,0.02368460717609412,0.024123902,0.063835196
150,0.03586905365790945,0.05797598749758162,0.02304796425575721,0.03276601445973231,0.02945850895683333,0.03672711454548656,0.0120330425,0.07014329,0.02716477922313727,0.03262543925461297,0.01464115101798523,0.012661147694253142,0.02090296512056125,0.019431599755984963,0.024417024,0.077472046
200,0.03074156002484292,0.06748438304760261,0.01811543310923863,0.019786102979905493,0.024428496567040776,0.03565787545926308,0.01893891,0.15154536,0.044395957098506675,0.10889717999154956,0.021332219037864118,0.035871881220793704,0.032864088068185394,0.06246329310918228,0.020431576,0.067902155
250,0.037635161779120796,0.06791112044465024,0.02350383382098487,0.027999079437648594,0.030569497800052838,0.03912588747213912,0.015395224,0.055262655,0.04056285880452894,0.07624038517488195,0.023013815133909096,0.026544453429359422,0.03178833696921902,0.042091217066092895,0.046037626,0.25081924
300,0.04487321541388897,0.07727381438840256,0.022360733151337665,0.02991127939556406,0.033616974282613316,0.04336299414241241,0.006820093,0.0146390265,0.05111755090426128,0.10159045034258356,0.021725637125253012,0.020540867916987202,0.03642159401475715,0.05367370209632439,0.020827394,0.04700826
350,0.06484246462346696,0.11460271964882132,0.03315778840899772,0.03807529850346407,0.04900012651623234,0.06492479940325521,0.008486836,0.018541027,0.05661992327747015,0.11317670762947848,0.035700307663829936,0.052234392583701675,0.04616011547065004,0.06752641233912125,0.017707048,0.04286404
400,0.04872418462087655,0.08155784034268779,0.0278755467665514,0.030820130927332667,0.03829986569371398,0.047068353791617584,0.007805495,0.018709106,0.044623974553766814,0.05253853230404947,0.026158896459291307,0.022629932729680606,0.035391435506529054,0.032272741047867204,0.020386962,0.04927714
450,0.06588330599755912,0.1332402435687014,0.041556466259263306,0.06028256370670689,0.0537198861284112,0.08085952286371671,0.011755233,0.030761532,0.08879718794657954,0.2561118056678466,0.03554345463092025,0.037257645827780614,0.06217032128874989,0.13303088166198457,0.018530954,0.034058362
500,0.05930858124946817,0.0789890677234361,0.04179245376936122,0.05112275910465848,0.050550517509414694,0.058867020764452715,0.01186005,0.023233451,0.05472153803054048,0.0667902165829719,0.04313850317707009,0.08203142190478349,0.048930020603805274,0.06193441578311471,0.024946587,0.059434853
550,0.06989306637223258,0.08877297395245701,0.04570016527738836,0.04561547589095454,0.05779661582481047,0.05654851274977694,0.012923577,0.037216656,0.06543778717671463,0.09794745538527057,0.04178743165650113,0.03785993321634227,0.05361260941660788,0.058036335284547415,0.023993898,0.060318194
600,0.09042388810049236,0.14529834803399386,0.05486933043106182,0.05600928888290359,0.07264660926577708,0.08538756735498745,0.012900479,0.024153644,0.08203940100111552,0.1127072832679323,0.053184829269029205,0.08365332657542637,0.06761211513507236,0.07853155948772256,0.027690547,0.11644687
650,0.0992604686769616,0.15947691963717933,0.06995520214629704,0.12649008783721466,0.08460783541162932,0.12764700630344755,0.01579432,0.03128547,0.07702549942269116,0.07777885283477887,0.06249932732553198,0.07279524766158664,0.06976241337411157,0.06243060758789495,0.025448456,0.08932775
700,0.10143125467782617,0.12369324508299939,0.07056903161881227,0.09363895108291803,0.08600014314831922,0.0954857982227821,0.047557306,0.29342332,0.10014345707650149,0.24532882833173528,0.061712172876248285,0.0575860111946718,0.08092781497637487,0.1381364540351272,0.019914828,0.031765457
750,0.14198873849719917,0.2406168565583194,0.10269226618539815,0.2431528582546926,0.12234050234129866,0.21830489425482952,0.017896097,0.030890532,0.13497201099572848,0.192753945453321,0.09826913510265793,0.14497538854937358,0.11662057304919322,0.13545409620418944,0.025794273,0.046291254
800,0.10613053412739952,0.10839342334272108,0.07597583409334727,0.06344478528596081,0.09105318411037339,0.07719351283148206,0.021093331,0.032410752,0.09695232676730094,0.08703333019618718,0.08121510375248722,0.08071556760179971,0.08908371525989407,0.07421712254187056,0.030148946,0.07165738
850,0.14000746384257176,0.16785702152671694,0.10695871881659644,0.16054545556574987,0.12348309132958409,0.1355846217630322,0.030781837,0.04472064,0.14082437192221522,0.19960125875539067,0.10153436577662978,0.1480617235263299,0.1211793688494225,0.14118190118443258,0.03030937,0.048995465
900,0.1528747239100133,0.1787554210126906,0.11781698475884746,0.13936496431927228,0.13534585433443036,0.14460121621566,0.033287916,0.08592581,0.14002337069834392,0.19066045100727494,0.10603946541209285,0.1061450544926054,0.12303141805521838,0.13029493937030906,0.036349233,0.06862965
950,0.18732439380153976,0.23850960661789644,0.14734437728492114,0.16442403459483537,0.16733438554323044,0.185727589464227,0.036905438,0.053212218,0.15329748409561528,0.2046795245664148,0.11733048946107776,0.12365998233185632,0.13531398677834652,0.1471282658441662,0.03444749,0.050036926
1000,0.17993835663045843,0.18590104799264837,0.15626957105063952,0.1485363520894797,0.16810396384054896,0.14776270754433285,0.03292921,0.05253561,0.2259140917956828,0.25795184930121984,0.1743255013995006,0.17916405103799407,0.20011979659759171,0.1973266536121485,0.04934372,0.14587733
1050,0.2259954505293517,0.22752688550435227,0.2019086299653604,0.24821616920910602,0.21395204024735606,0.21008486454117992,0.045456506,0.07575333,0.2295264515391539,0.27642817580515877,0.18731645682090048,0.206515162716817,0.20842145418002722,0.21652501916123015,0.06257133,0.11298617
1100,0.3061842411863653,0.3109234585971601,0.2569642177883684,0.23855128016047394,0.2815742294873669,0.24304979455124692,0.061660424,0.13067295,0.2708371060102415,0.2657097783262686,0.22456542936189625,0.18566248045468126,0.24770126768606887,0.20425919050593633,0.0712883,0.11161988
1150,0.4127169445615943,0.44356970476171215,0.35489246778100747,0.35692055254022786,0.38380470617130086,0.35012131584127937,0.097948626,0.13605446,0.35219255245390607,0.374641429559117,0.2910195065253759,0.32952676204200565,0.32160602948964095,0.3249168538945866,0.094582036,0.20183802
1200,0.4782515668518565,0.4688985712407469,0.4321656047908472,0.44712491373796376,0.4552085858213518,0.4185648484461782,0.10589872,0.18201394,0.4349332845006083,0.43371624607629394,0.378284262296101,0.3438418567588661,0.40660877339835466,0.3539274718815077,0.10536621,0.13813652
1250,0.5346682252352396,0.5205720401457808,0.5021110137566764,0.5234959619781064,0.518389619495958,0.45906620313255453,0.20463936,0.35778883,0.5531895371555094,0.46624929618791167,0.48965958099224083,0.4544339513693624,0.5214245590738752,0.4155693890563985,0.15384436,0.24035421
1300,0.7079723234892092,0.5310317488150331,0.5961833343020583,0.5497378728044815,0.6520778288956337,0.46823170796348995,0.19081642,0.24577796,0.6629876387619266,0.5239506192882044,0.6138244928106559,0.5040475140244252,0.6384060657862912,0.45391872708704134,0.16669868,0.20159186
1350,0.7224866318950052,0.5388829985300783,0.6185746410348933,0.40472899195212586,0.6705306364649494,0.4306366501757379,0.21621542,0.30009946,0.8230526012256414,0.6559914616178797,0.6489779918382311,0.4446718282903387,0.7360152965319362,0.4912555996122098,0.24399574,0.4437563
1400,0.832406272155946,0.508690797989807,0.7015251178119484,0.43088277076121306,0.7669656949839471,0.42513159505804504,0.26917318,0.33444482,0.8325380145936923,0.5441157938434978,0.7078995179351206,0.46215656351778295,0.7702187662644064,0.45982607347856475,0.2744158,0.41030502
1450,0.8517918026468737,0.4933049668122675,0.7794686301736885,0.4910443354144246,0.8156302164102811,0.4348985560603598,0.3190116,0.46086198,0.9770912845563118,0.6779883869183086,0.7892973227634712,0.5859898804808691,0.8831943036598915,0.5547414168171818,0.2859882,0.36031434
1500,0.9979343157957637,0.5421982818040019,0.836696982494976,0.4551931201541245,0.9173156491453699,0.44625550375482864,0.35296834,0.54121786,1.0157491894949704,0.5973645957690986,0.8479273304398776,0.5369346469299716,0.931838259967424,0.5053247990229107,0.36218497,0.6023921
