trajectory_length,unguided_rl2_qpos_mean,unguided_rl2_qpos_std,unguided_rl2_mom_mean,unguided_rl2_mom_std,unguided_rl2_total_mean,unguided_rl2_total_std,unguided_rl2_energy_mean,unguided_rl2_energy_std,guided_rl2_qpos_mean,guided_rl2_qpos_std,guided_rl2_mom_mean,guided_rl2_mom_std,guided_rl2_total_mean,guided_rl2_total_std,guided_rl2_energy_mean,guided_rl2_energy_std
1050,0.20014488286655588,0.22997544385947222,0.17759345575629967,0.255198657429528,0.18886916931142778,0.19652008262184245,0.042819563,0.06479458,0.21939560672067449,0.2622516044792887,0.19736745994778596,0.38491166468874466,0.20838153333423018,0.2713327844508335,0.051978704,0.08496706
1100,0.32745004419362955,0.3673632103372786,0.24108425001871506,0.23269727625306916,0.2842671471061723,0.2588550745868356,0.06744567,0.10364565,0.2827121970257535,0.32602904909155994,0.2227992420259072,0.2471069586781192,0.25275571952583037,0.2554883367091778,0.063654706,0.12002437
1150,0.3382103454477657,0.3352991182942652,0.3004917205940571,0.27401568018580175,0.3193510330209114,0.2781926223444879,0.07952413,0.12867801,0.3691083576458425,0.3427863443433093,0.3048089266587365,0.26623936138042464,0.3369586421522895,0.26657623323761354,0.07874417,0.115002066
1200,0.4987782638366805,0.5127206521658824,0.39208332869356854,0.32114983889935494,0.4454307962651245,0.3837791327369057,0.111002676,0.19952412,0.4667967010603157,0.6524359910665095,0.38037766227798064,0.3089720765687596,0.4235871816691481,0.4246652657609579,0.10382065,0.16919884
1250,0.6118174583959468,0.5167815084404125,0.5631410223511999,0.5125198919473399,0.5874792403735734,0.4460545324548736,0.14340109,0.20230374,0.5660220880205731,0.47918892640533084,0.4997552028553919,0.4200469571676971,0.5328886454379825,0.4094209232625118,0.15005018,0.16922201
1300,0.7298416435893516,0.6360541034762094,0.615950474731064,0.46252915398371724,0.6728960591602078,0.49067847291197486,0.19393176,0.24351531,0.6548020478213031,0.47718853036755926,0.5616172406241893,0.4381916381048696,0.6082096442227463,0.412941912213886,0.1727152,0.19564655
1350,0.6962948347513478,0.48403819092446315,0.6184198646666732,0.38637847378755324,0.6573573497090105,0.3886932838055593,0.24493572,0.2969125,0.7317987658753309,0.5755205483110982,0.6318219083203287,0.5012753072110278,0.6818103370978298,0.4857018110492829,0.21165001,0.29699412
1400,0.8330697070061113,0.4980081524421872,0.7514634654249729,0.5292803783254207,0.792266586215542,0.44338985219029625,0.26157698,0.32300314,0.7923153437048118,0.48460712063766936,0.7741210377853711,0.5877284685380182,0.7832181907450915,0.46028663682498866,0.24886528,0.28919592
1450,0.9186173727504792,0.5466286018865171,0.7432079733835855,0.49239890700199945,0.8309126730670323,0.4629329289081526,0.28328416,0.37691814,0.9280501468352018,0.5690160267457409,0.8030632511271065,0.48745151625634103,0.8655566989811541,0.4642248018301999,0.2447189,0.3115994
1500,1.0113656988957709,0.5693367195307781,0.8396701056238546,0.5739652887038394,0.9255179022598128,0.5186899336199172,0.29874793,0.34975928,0.982101223135757,0.5714041273653455,0.7632024929634266,0.4867045880516423,0.8726518580495918,0.46369746054692207,0.31006682,0.36082333
