trajectory_length,unguided_rl2_qpos_mean,unguided_rl2_qpos_std,unguided_rl2_mom_mean,unguided_rl2_mom_std,unguided_rl2_total_mean,unguided_rl2_total_std,unguided_rl2_energy_mean,unguided_rl2_energy_std,guided_rl2_qpos_mean,guided_rl2_qpos_std,guided_rl2_mom_mean,guided_rl2_mom_std,guided_rl2_total_mean,guided_rl2_total_std,guided_rl2_energy_mean,guided_rl2_energy_std
50,0.026787220154296784,0.07902457973192265,0.03397575195698443,0.03841296593878514,0.030381486055640606,0.04278038300188027,0.02438705,0.12130815,0.025550879487377776,0.046781806669226884,0.016071353209974996,0.01664473190182526,0.020811116348676384,0.025460457057322736,0.017170738,0.05049615
100,0.027824665997228354,0.08239219001661781,0.015841459834678894,0.02695552251287882,0.02183306291595362,0.04386724820119254,0.007373673,0.036324225,0.029187827558284873,0.07495666008588706,0.016654758427029053,0.04793697018377367,0.022921292992656963,0.044813495971047335,0.021905936,0.05618038
150,0.0302256308287354,0.060612015038817094,0.020757911287137637,0.026488297847912727,0.025491771057936513,0.03562226335393032,0.014008985,0.057601467,0.033436197484276675,0.052826181325469325,0.01581811939807373,0.019244707379390026,0.0246271584411752,0.028139046822110644,0.033374775,0.17082274
200,0.04516203066655166,0.18101432542033677,0.018527962192783964,0.017076686070938492,0.031844996429667816,0.09211925535866385,0.010127694,0.051988885,0.03851653997926813,0.08958573081206213,0.019041263045259486,0.025518540591058767,0.02877890151226381,0.048415007807862585,0.020046912,0.04447929
250,0.04749331547984406,0.09896368259076069,0.022883098525283488,0.02153512638630136,0.035188207002563775,0.052283242196302766,0.009546643,0.018852731,0.04981209001971882,0.08373811189623508,0.024307274116528044,0.02692667473927694,0.03705968206812343,0.04705185680481015,0.020075982,0.05256445
300,0.03678837066683245,0.04771998727782946,0.023676904798484288,0.032997534118608916,0.03023263773265837,0.035132476996050994,0.014341468,0.06276714,0.04231836315918308,0.051823494379071605,0.02099403208062579,0.02181434014861613,0.03165619761990444,0.030451572870439564,0.030179214,0.1316924
350,0.04974035807384162,0.0727401576922164,0.032941907667671806,0.055429850248305886,0.04134113287075671,0.050165174318042675,0.013488693,0.052589774,0.05380816999607291,0.10991374625188974,0.026766573538095577,0.02724132888709908,0.040287371767084246,0.060151106490822885,0.020517724,0.04122449
400,0.05055386431503983,0.07474246733229982,0.03351902554982938,0.04199684818380002,0.04203644493243461,0.047371251739941445,0.013830333,0.07798188,0.05504679611074176,0.11095393531395747,0.031210919308489408,0.049118585883813085,0.04312885770961559,0.07138370391936333,0.09032312,0.9907861
450,0.05573202750913904,0.07259297567592944,0.041191919188346714,0.0598867070570246,0.04846197334874287,0.05355299609034275,0.02430182,0.20743194,0.06295874967836741,0.08992868898670278,0.03890308310066092,0.04867216597549036,0.050930916389514164,0.05396979824174541,0.03896191,0.1980345
500,0.06213308613807125,0.07123338134793622,0.042920331446617846,0.054986374036327446,0.05252670879234455,0.05376382669185966,0.014426034,0.03819614,0.061748150264112706,0.09435680411275794,0.03485882166009711,0.03434012659190257,0.0483034859621049,0.056598230996954435,0.02248385,0.10014385
550,0.08050580204856735,0.13899208166815044,0.04665804645794095,0.04831280715911263,0.06358192425325415,0.07873196395721029,0.012368273,0.034584295,0.07403108509404568,0.16163140602110085,0.048410992454664487,0.04636384913254354,0.061221038774355085,0.08788250462548693,0.021826435,0.04187131
600,0.06752676750188118,0.06888825604326197,0.06350551873818154,0.1561901409236769,0.06551614312003134,0.09218960675584473,0.030174496,0.2071261,0.07743493913783009,0.11073775435624038,0.045163176672213326,0.041755832286881435,0.0612990579050217,0.06664211066283286,0.025038969,0.049490966
650,0.10762860231759978,0.20616502855583585,0.07079153331092236,0.1007453027062514,0.08921006781426107,0.13682304401956316,0.02037003,0.06306625,0.07746702067628115,0.09245917121833623,0.05188470789271699,0.050915208016490805,0.06467586428449908,0.06150374489211324,0.024364231,0.042833377
700,0.11165692106108356,0.19232094430526153,0.06484356790493542,0.0630577406935006,0.0882502444830095,0.1135405328139345,0.015511159,0.023438482,0.09381000604722288,0.10018316699277385,0.07008297960693427,0.09003098068558567,0.08194649282707857,0.08193624047105853,0.025152046,0.042682856
750,0.1338997682843346,0.15650303976399935,0.09935712390017526,0.10596749795472293,0.11662844609225492,0.11154176606827643,0.023275126,0.047721528,0.09810870565706732,0.10726495871899686,0.07436960661885603,0.07554810729099828,0.08623915613796168,0.07789885221147766,0.03297567,0.09068146
800,0.12776786682982424,0.1363447024190179,0.10331532706960984,0.19122405915288748,0.11554159694971704,0.1413464927197549,0.02364364,0.044544768,0.12059702217887286,0.1478543973851371,0.10048948693199397,0.16092364581472027,0.11054325455543342,0.1381225775912362,0.026703477,0.04254687
850,0.18875357723399858,0.2878436024709427,0.1253967430475342,0.1575360398238103,0.1570751601407664,0.1922875024309475,0.03901863,0.122669175,0.14093045725498923,0.15295627777068327,0.10054058482933545,0.09073842559356572,0.12073552104216233,0.10911481101390091,0.027883766,0.041434187
900,0.1666244103506336,0.19886866335971143,0.12776426441567973,0.14173886440538727,0.14719433738315665,0.14620817128862437,0.034112897,0.05469787,0.17423885325700306,0.23917439951264077,0.11466478974889592,0.12740524162329642,0.14445182150294947,0.16710446512021668,0.037665796,0.05330306
950,0.23291957876819105,0.40072084985707884,0.13743032038776304,0.1242829872535482,0.185174949577977,0.24147394628454552,0.03443653,0.061443888,0.16031036961208922,0.18627452348027457,0.12093595277490653,0.10457058572904822,0.14062316119349788,0.13297528509212656,0.029155578,0.03804976
1000,0.23334405790904036,0.2564782488753066,0.1854475330313853,0.19937194768893296,0.2093957954702128,0.20660491439433754,0.036224473,0.047800425,0.21487695281870522,0.2375894516664901,0.18733059951255585,0.2191151622385249,0.20110377616563058,0.2040696708551919,0.039339453,0.052909322
1050,0.2061600825303992,0.20232849104300998,0.17741198957325255,0.22576822407911665,0.19178603605182587,0.19036020328794587,0.048916396,0.066344544,0.21345446210997962,0.21264578428513956,0.18859408223403343,0.23848612886189705,0.2010242721720065,0.19819499690685555,0.05452834,0.06519874
1100,0.3064621044066346,0.3392382915695152,0.2739284391895291,0.28098262459374035,0.29019527179808186,0.2830191783108639,0.0637873,0.09706003,0.28482977252930786,0.3047288054936127,0.24392460043708858,0.25165629739132234,0.2643771864831982,0.25881713978975895,0.06316099,0.07763403
1150,0.3287246207400561,0.2959119721539158,0.28958009751582403,0.24592189093277575,0.3091523591279401,0.24924975233346883,0.14236194,0.65739805,0.391761411833598,0.4320653994550607,0.3093849434267282,0.34521370940103263,0.35057317763016316,0.34253461466745017,0.076008655,0.089354165
1200,0.4724997879203482,0.43998590067085525,0.4107176114547197,0.3937397682077141,0.4416086996875339,0.3761507634381389,0.1235243,0.19762391,0.4432659408108837,0.36498393811977287,0.4140506817296315,0.3439319266165739,0.42865831127025766,0.3239668877550533,0.11292804,0.1431409
1250,0.5588086192776046,0.45613573637783617,0.4914007641261405,0.40786945612402437,0.5251046917018727,0.3889905014578594,0.14908366,0.17745714,0.5771193603196771,0.5031306163968412,0.49368479534607546,0.3808883661919765,0.5354020778328763,0.3897499775587624,0.1441328,0.2634494
